,0
2931,8508168
2932,8508163
2933,8508164
2934,8516444:0:1
2935,8504401:0:1
2936,8504402
2937,8504403:0:1
2938,8504404
2939,8518749:0:1
2940,8504414:0:2
2941,8518963:0:2
2942,8500205:0:2
2943,8500204:0:2
2944,8500203:0:2
2945,8500201:0:2
2946,8500200:0:2
2947,8518771:0:2
2948,8504419:0:2
2949,8504300:0:6
2950,8500217:0:3
2951,8504300:0:1AB
2952,8509000:0:2
2953,8509150
2954,8509152
2955,8509153
2956,8509154
2957,8509155
2958,8509156
2959,8509157:0:1
2960,8509000:0:1
2961,8501002:0:1
2962,8501003:0:1
2963,8501000:0:1
2964,8501006:0:1
2965,8501007
2966,8501500:0:50
2967,8501572
2968,8501573
2969,8501575
2970,8501580
2971,8501579
2972,8504419:0:1
2973,8518771:0:1
2974,8500200:0:1
2975,8500201:0:1
2976,8500203:0:1
2977,8500204:0:1
2978,8500205:0:1
2979,8518963:0:1
2980,8500206
2981,8507279
2982,8507278
2983,8507277
2984,8507276
2985,8507275
2986,8507274
2987,8507290:0:3
2988,8507290:0:4
2989,8507373
2990,8507550
2991,8507372
2992,8507555
2993,8507566
2994,8507384
2995,8507380:0:1
2996,8507381:0:2
2997,8507382
2998,8507383:0:2
2999,8507389:0:2
3000,8507492:0:2B
3001,8507492:0:2
3002,8507382:0:2
3003,8508308
3004,8530799
3005,8530760
3006,8530801
3007,8530800
3008,8508395
3009,8508359
3010,8501447
3011,8501497
3012,8501446
3013,8501498
3014,8501499
3015,8509053:0:5
3016,8501374
3017,8501384
3018,8501385
3019,8501386
3020,8501387
3021,8501378
3022,8501391
3023,8501393
3024,8501198
3025,8501395
3026,8501388
3027,8501396
3028,8507270
3029,8501383
3030,8501382
3031,8501390
3032,8501381
3033,8501380
3034,8501300:0:4
3035,8501300:0:7
3036,8501635
3037,8501634
3038,8530614
3039,8530613
3040,8530612
3041,8501690
3042,8501679
3043,8501691
3044,8501692
3045,8501693
3046,8501694
3047,8507492:0:8
3048,8507493:0:2
3049,8509075
3050,8509076
3051,8509077
3052,8509078
3053,8509195:0:3
3054,8509073
3055,8509195
3056,8503011:0:3
3057,8505367
3058,8505304
3059,8505372
3060,8505373
3061,8505374
3062,8501428:0:1
3063,8501426:0:1
3064,8501425:0:1
3065,8501424:0:1
3066,8501423:0:1
3067,8501422:0:1
3068,8501421
3069,8501420:0:1
3070,8501404:0:2
3071,8501405:0:2
3072,8501501:0:2
3073,8501502:0:2
3074,8501503:0:2
3075,8501504:0:1
3076,8501505:0:2
3077,8501510:0:1
3078,8501507:0:1
3079,8501600:0:1
3080,8501602:0:2
3081,8501603:0:4
3082,8501604:0:3
3083,8501426:0:2
3084,8501502:0:3
3085,8501509:0:1
3086,8501403:0:6
3087,8501604:0:2
3088,8501603:0:3
3089,8501602:0:1
3090,8501600:0:2
3091,8501507:0:2
3092,8501510:0:2
3093,8501505:0:3
3094,8501504:0:2
3095,8501503:0:1
3096,8501502:0:1
3097,8501501:0:1
3098,8501405:0:1
3099,8501404:0:1
3100,8507375
3101,8507552
3102,8507376
3103,8507380:0:11
3104,8500186
3105,8500187
3106,8500188
3107,8500212:0:5
3108,8500292
3109,8500293
3110,8500294:0:2
3111,8500221:0:1
3112,8500220:0:1
3113,8504415:0:1
3114,8504414:0:4
3115,8501112:0:Pl
3116,8501194
3117,8530262
3118,8501191
3119,8509251
3120,8504316:0:3
3121,8530260
3122,8504391
3123,8504392
3124,8507363
3125,8507387
3126,8507386
3127,8507558
3128,8507388
3129,8507478:0:1
3130,8507480:0:2
3131,8507481:0:2
3132,8507481:0:1
3133,8507480:0:1
3134,8301113:0:6
3135,8506319:0:2
3136,8507002:0:3
3137,8506302
3138,8500113:0:1
3139,8500109:0:4
3140,8506020:0:2
3141,8500035:0:2
3142,8502207:0:1
3143,8503206:0:9
3144,8301645
3145,8014485
3146,8503424:0:6
3147,8504410
3148,8507000:0:21/22
3149,8502204:0:6CD
3150,8502203:0:1
3151,8504317:0:1
3152,8771861
3153,8718284
3154,8771521
3155,8500016:0:7
3156,8718213
3157,8500010:0:30
3158,8774700
3159,8776100
3160,8500016:0:8
3161,8509253:0:5
3162,8505592
3163,8509000:0:10DE
3164,8509000:0:10AB
3165,8509251:0:2AB
3166,8501689
3167,8029429
3168,8029411
3169,8029399
3170,8029394
3171,8029383
3172,8029034
3173,8014350
3174,8014413
3175,8030446
3176,8029041
3177,8029525
3178,8029541
3179,8029549
3180,8029629
3181,8029014
3182,8029779
3183,8029006
3184,8029501
3185,8014043
3186,8014228
3187,8029497
3188,8029498
3189,8029499
3190,8014040
3191,8029007
3192,8029524
3193,8029523
3194,8029522
3195,8029521
3196,8029520
3197,8029519
3198,8029518
3199,8029516
3200,8029515
3201,8029514
3202,8029513
3203,8029512
3204,8029376
3205,8029375
3206,8029374
3207,8029373
3208,8029723
3209,8029044
3210,8029367
3211,8029381
3212,8029789
3213,8029369
3214,8029724
3215,8029725
3216,8064619
3217,8506379
3218,8506389
3219,8506388
3220,8506387
3221,8506386
3222,8506385
3223,8506384
3224,8506383
3225,8506378:0:1
3226,8506378
3227,8029572
3228,8029573
3229,8029574
3230,8029575
3231,8029576
3232,8029577
3233,8029593
3234,8029592
3235,8029591
3236,8029590
3237,8029017
3238,8029026
3239,8029038
3240,8029031
3241,8029033
3242,8029596
3243,8029595
3244,8029594
3245,8029016
3246,8029015
3247,8014428
3248,8060978
3249,8060979
3250,8014429
3251,8069220
3252,8099960
3253,8029440
3254,8029441
3255,8029384
3256,8029442
3257,8029443
3258,8029444
3259,8029445
3260,8029446
3261,8029447
3262,8029448
3263,8029069
3264,8029454
3265,8097911
3266,8029453
3267,8091764
3268,8029393
3269,8029392
3270,8029391
3271,8029382
3272,8029569
3273,8029377
3274,8029045
3275,8029052
3276,8029053
3277,8029055
3278,8029056
3279,8029057
3280,8029058
3281,8029060
3282,8029284
3283,8029285
3284,8029286
3285,8029287
3286,8014309
3287,8014318
3288,8014319
3289,8014324
3290,8014325
3291,8014326
3292,8014327
3293,8014328
3294,8014329
3295,8014330
3296,8014331
3297,8014332
3298,8014335
3299,8014347
3300,8014348
3301,8014349
3302,8014404
3303,8014405
3304,8014406
3305,8014407
3306,8014408
3307,8014410
3308,8014411
3309,8014416
3310,8014417
3311,8014418
3312,8014419
3313,8014420
3314,8014421
3315,8014422
3316,8014423
3317,8014424
3318,8029061
3319,8029062
3320,8029063
3321,8029064
3322,8029066
3323,8029075
3324,8029076
3325,8029077
3326,8029083
3327,8029084
3328,8029085
3329,8029086
3330,8029096
3331,8029097
3332,8029098
3333,8029099
3334,8029100
3335,8029103
3336,8029611
3337,8029612
3338,8029613
3339,8029614
3340,8029625
3341,8029634
3342,8029635
3343,8029637
3344,8029639
3345,8029640
3346,8029641
3347,8029642
3348,8029643
3349,8029644
3350,8029645
3351,8029646
3352,8029647
3353,8029743
3354,8014481
3355,8014480
3356,8014479
3357,8085022
3358,8014478
3359,8014474
3360,8014472
3361,8014471
3362,8014469
3363,8014468
3364,8014467
3365,8014466
3366,8014465
3367,8014464
3368,8014463
3369,8014462
3370,8014460
3371,8014459
3372,8014458
3373,8014126
3374,8014130
3375,8014131
3376,8014132
3377,8014134
3378,8029636
3379,8004238
3380,8014554
3381,8014555
3382,8014556
3383,8063365
3384,8014586
3385,8029580
3386,8029581
3387,8029583
3388,8029584
3389,8029585
3390,8029587
3391,8029678
3392,8029683
3393,8029685
3394,8014364
3395,8014365
3396,8014367
3397,8014368
3398,8014372
3399,8014373
3400,8014376
3401,8014377
3402,8014378
3403,8014379
3404,8014380
3405,8029395
3406,8029396
3407,8029397
3408,8029398
3409,8029486
3410,8033764
3411,8029488
3412,8029489
3413,8029490
3414,8092895
3415,8029492
3416,8029403
3417,8029406
3418,8029546
3419,8029543
3420,8029539
3421,8029538
3422,8029537
3423,8029536
3424,8014384
3425,8014488
3426,8014482
3427,8014483
3428,8014484
3429,8518243
3430,8029288
3431,8029289
3432,8029290
3433,8029291
3434,8029292
3435,8029293
3436,8050807
3437,8050806
3438,8050805
3439,8050804
3440,8050803
3441,8050802
3442,8091916
3443,8080100
3444,8014546
3445,8014545
3446,8014492
3447,8014491
3448,8088575
3449,8029027
3450,8029028
3451,8029029
3452,8029745
3453,8029747
3454,8029749
3455,8029753
3456,8029754
3457,8501400:0:3
3458,8501402:0:3
3459,8085225
3460,8029661
3461,8029660
3462,8029657
3463,8029654
3464,8508006:0:2
3465,8503508:0:12
3466,8014586:0:1
3467,8014240
3468,8014245
3469,8014277
3470,8014281
3471,8014283
3472,8014288
3473,8014289
3474,8014497
3475,8014499
3476,8014501
3477,8014502
3478,8014511
3479,8014513
3480,8014518
3481,8014521
3482,8014529
3483,8014533
3484,8014534
3485,8771500
3486,8501022:0:3
3487,8501030:0:3
3488,8501022:0:2
3489,8022193
3490,8022717
3491,8022721
3492,8022722
3493,8022728
3494,8022733
3495,8022742
3496,8022744
3497,8029506
3498,8029505
3499,8029504
3500,8029503
3501,8029502
3502,8066175
3503,8029010
3504,8029011
3505,8073478
3506,8022229
3507,8029761
3508,8090289
3509,8022668
3510,8022534
3511,8014094
3512,8014039
3513,8014038
3514,8014037
3515,8014036
3516,8014035
3517,8014033
3518,8014031
3519,8014021
3520,8014500
3521,8014241
3522,8063797
3523,8022727
3524,8014008
3525,8014061
3526,8014063
3527,8014066
3528,8014068
3529,8029005
3530,8029416
3531,8501952:0:1
3532,8501951
3533,8501950
3534,8507470:0:2
3535,8507471:0:1
3536,8507472:0:3
3537,8507473:0:2
3538,8507474:0:1
3539,8507476:0:3
3540,8507473:0:3
3541,8507472:0:2
3542,8507471:0:2
3543,8507470:0:3
3544,8014121
3545,8014015
3546,8014020
3547,8069606
3548,8014112
3549,8014113
3550,8069607
3551,8014114
3552,8014169
3553,8014170
3554,8014171
3555,8014172
3556,8014184
3557,8014185
3558,8014186
3559,8023788
3560,8014187
3561,8014194
3562,8014195
3563,8014196
3564,8014200
3565,8014198
3566,8000709
3567,8505119:0:1
3568,8505201
3569,8014238
3570,8014239
3571,8029759
3572,8502110:0:2
3573,8022228
3574,8029461
3575,8029456
3576,8504314:0:5
3577,8504237:0:1
3578,8504236
3579,8504234
3580,8504237:0:2
3581,8507000:0:1270
3582,8507290:0:12
3583,8507298:0:2
3584,8507290:0:7
3585,8509171:0:2
