,0,1
481,285.TA.66-340-j18-1.12.R,6614
482,287.TA.66-340-j18-1.12.R,6616
483,289.TA.66-340-j18-1.12.R,6618
484,309.TA.66-340-j18-1.12.R,6606
485,39.TA.66-340-j18-1.19.H,6607
486,8.TA.66-340-j18-1.1.H,6411
487,10.TA.66-340-j18-1.1.H,6413
488,12.TA.66-340-j18-1.1.H,6415
489,14.TA.66-340-j18-1.1.H,6417
490,16.TA.66-340-j18-1.1.H,6419
491,18.TA.66-340-j18-1.1.H,6421
492,20.TA.66-340-j18-1.1.H,6423
493,22.TA.66-340-j18-1.1.H,6425
494,24.TA.66-340-j18-1.1.H,6427
495,26.TA.66-340-j18-1.1.H,6429
496,32.TA.66-340-j18-1.1.H,6433
497,34.TA.66-340-j18-1.1.H,6435
498,36.TA.66-340-j18-1.1.H,6437
499,44.TA.66-340-j18-1.5.H,6647
500,46.TA.66-340-j18-1.5.H,6649
501,48.TA.66-340-j18-1.5.H,6651
502,59.TA.66-340-j18-1.5.H,6623
503,61.TA.66-340-j18-1.5.H,6625
504,63.TA.66-340-j18-1.5.H,6627
505,65.TA.66-340-j18-1.5.H,6629
506,67.TA.66-340-j18-1.5.H,6631
507,69.TA.66-340-j18-1.5.H,6633
508,71.TA.66-340-j18-1.5.H,6637
509,73.TA.66-340-j18-1.5.H,6641
510,75.TA.66-340-j18-1.5.H,6643
511,77.TA.66-340-j18-1.5.H,6645
512,107.TA.66-340-j18-1.7.H,6605
513,108.TA.66-340-j18-1.7.H,6609
514,119.TA.66-340-j18-1.7.H,6655
515,120.TA.66-340-j18-1.7.H,6657
516,121.TA.66-340-j18-1.7.H,6659
517,122.TA.66-340-j18-1.7.H,6661
518,123.TA.66-340-j18-1.7.H,6663
519,124.TA.66-340-j18-1.7.H,6665
520,125.TA.66-340-j18-1.7.H,6667
521,130.TA.66-340-j18-1.7.H,6673
522,131.TA.66-340-j18-1.7.H,6675
523,132.TA.66-340-j18-1.7.H,6677
524,133.TA.66-340-j18-1.7.H,6679
525,135.TA.66-340-j18-1.7.H,6681
526,137.TA.66-340-j18-1.7.H,6683
527,139.TA.66-340-j18-1.7.H,6685
528,185.TA.66-340-j18-1.8.R,6604
529,198.TA.66-340-j18-1.8.R,6654
530,199.TA.66-340-j18-1.8.R,6656
531,200.TA.66-340-j18-1.8.R,6658
532,201.TA.66-340-j18-1.8.R,6660
533,202.TA.66-340-j18-1.8.R,6662
534,203.TA.66-340-j18-1.8.R,6664
535,204.TA.66-340-j18-1.8.R,6666
536,205.TA.66-340-j18-1.8.R,6668
537,206.TA.66-340-j18-1.8.R,6670
538,211.TA.66-340-j18-1.8.R,6676
539,212.TA.66-340-j18-1.8.R,6678
540,215.TA.66-340-j18-1.8.R,6682
541,217.TA.66-340-j18-1.8.R,6684
542,213.TA.66-340-j18-1.8.R,6680
543,291.TA.66-340-j18-1.12.R,6620
544,293.TA.66-340-j18-1.12.R,6622
545,295.TA.66-340-j18-1.12.R,6624
546,297.TA.66-340-j18-1.12.R,6626
547,299.TA.66-340-j18-1.12.R,6628
548,301.TA.66-340-j18-1.12.R,6630
549,303.TA.66-340-j18-1.12.R,6634
550,305.TA.66-340-j18-1.12.R,6638
551,307.TA.66-340-j18-1.12.R,6640
552,311.TA.66-340-j18-1.12.R,6642
553,313.TA.66-340-j18-1.12.R,6644
554,315.TA.66-340-j18-1.12.R,6646
555,317.TA.66-340-j18-1.12.R,6648
556,23.TA.57-4-Y-j18-1.1.H,9272
557,7.TA.57-6-Y-j18-1.3.H,9271
558,3.TA.72-9-Y-j18-1.2.H,96456
559,76.TA.66-71-Y-j18-1.2.H,11088
560,14.TA.57-4-Y-j18-1.1.H,9270
561,10.TA.57-6-Y-j18-1.2.H,9273
562,16.TA.57-4-Y-j18-1.1.H,9270
563,24.TA.57-4-Y-j18-1.3.H,9272
564,6.TA.57-6-Y-j18-1.2.H,9271
565,11.TA.57-6-Y-j18-1.2.H,9273
566,7.TA.57-4-Y-j18-1.3.H,9264
567,17.TA.57-4-Y-j18-1.1.H,9270
568,64.TA.66-71-Y-j18-1.4.H,11078
569,22.TA.54-1-Y-j18-1.4.H,1103
570,9.TA.54-2-Y-j18-1.4.H,202
571,8.TA.57-6-Y-j18-1.2.H,9273
