,stop_id,stop_name,stop_lat,stop_lon
5535,8588387,"Oberfrittenbach, Stockmatte",46,7
5536,8576692,"Oberfrittenbach, Schulhaus",46,7
5537,8588386,"Oberfrittenbach, Badmätteli",46,7
5538,8576691,"Oberfrittenbach, Bad",46,7
5539,8594291,"Langnau i.E., Kehr",46,7
5540,8588384,"Langnau i.E., Mooseggstrasse",46,7
5541,8588356,"Langnau i.E., Sonnenfeld",46,7
5542,8588355,"Langnau i.E., Sonnegg",46,7
5543,8588385,"Langnau i.E., Marktstrasse",46,7
5544,8576690,"Langnau i.E., Friedhof",46,7
5545,8572862,"Wiggen, Egghus",46,7
5546,8591774,"Trubschachen, Kröschenbrunnen",46,7
5547,8591788,"Wiggen, Dürrenbach",46,7
5548,8593295,"Niederwangen, Brüggbühlstrasse",46,7
5549,8590094,"Niederwangen, Ried",46,7
5550,8590095,"Köniz, Leen",46,7
5551,8590096,"Köniz, Landorf",46,7
5552,8590097,"Köniz, Mösliweg",46,7
5553,8590099,"Köniz, Steinhölzli Märit",46,7
5554,8590100,"Köniz, Lerbermatt",46,7
5555,8590101,"Wabern, Morillon",46,7
5556,8590102,"Wabern, Camping Eichholz",46,7
5557,8590110,"Wabern, Weyergut",46,7
5558,8590103,"Wabern, Weyerstrasse",46,7
5559,8590087,"Wabern, Lindenweg",46,7
5560,8590126,"Wabern, Friedhof Nesslerenholz",46,7
5561,8590104,"Wabern, Alpenstrasse",46,7
5562,8588477,"Thun, Eigerplatz",46,7
5563,8588482,"Thun, Jungfraustrasse",46,7
5564,8588479,"Thun, Länggasse",46,7
5565,8576838,"Thun, Martinstrasse",46,7
5566,8588171,"Thun, Burgerallee",46,7
5567,8594535,"Thun, Arena Thun",46,7
5568,8576837,"Thun, Längmatt",46,7
5569,8576834,"Allmendingen bei Thun, RAZ",46,7
5570,8595561,"Heimberg, Lädeli",46,7
5571,8595557,"Heimberg, Aarhölzliweg",46,7
5572,8595562,"Heimberg, Laueligrabenweg",46,7
5573,8595564,"Heimberg, Sportzentrum",46,7
5574,8595558,"Heimberg, Bahnhof",46,7
5575,8595560,"Heimberg, Dornhalde",46,7
5576,8595559,"Heimberg, Buechwaldstrasse",46,7
5577,8595563,"Heimberg, Riedackerstrasse",46,7
5578,8557049,"Saanen, Spitzhorn",46,7
5579,8580429,"Saanen, Walischistrasse",46,7
5580,8579262,"Saanen, Rübeldorf",46,7
5581,8557047,"Saanen, Eggli Sesselbahn",46,7
5582,8580419,"Gstaad, Hotel Bellerive",46,7
5583,8504300:0:10,Biel/Bienne,47,7
5584,8504416:0:2,Brügg BE,47,7
5585,8504441:0:2,Studen BE,47,7
5586,8504415:0:2,Busswil,47,7
5587,8504414:0:3,Lyss,47,7
5588,8504413:0:4,Suberg-Grossaffoltern,47,7
5589,8504412:0:2,Schüpfen,47,7
5590,8504411:0:2,Münchenbuchsee,47,7
5591,8504300:0:9,Biel/Bienne,47,7
5592,8504300:0:10AB,Biel/Bienne,47,7
5593,8504410:0:3,Zollikofen,47,7
5594,8504411:0:1,Münchenbuchsee,47,7
5595,8504412:0:3,Schüpfen,47,7
5596,8504413:0:3,Suberg-Grossaffoltern,47,7
5597,8504414:0:1,Lyss,47,7
5598,8504415:0:3,Busswil,47,7
5599,8504441:0:1,Studen BE,47,7
5600,8504416:0:3,Brügg BE,47,7
5601,8504410:0:1,Zollikofen,47,7
5602,8504300:0:7,Biel/Bienne,47,7
5603,8516161:0:5,Bern Wankdorf,46,7
5604,8516161:0:3,Bern Wankdorf,46,7
5605,8507079:0:1,Bern Weissenbühl,46,7
5606,8507078:0:3,Wabern bei Bern,46,7
5607,8507093:0:1,Kehrsatz Nord,46,7
5608,8507077:0:1,Kehrsatz,46,7
5609,8507092:0:1,Belp Steinbach,46,7
5610,8507076:0:2,Belp,46,7
5611,8507000:0:12AB,Bern,46,7
5612,8507076:0:1,Belp,46,7
5613,8507077:0:2,Kehrsatz,46,7
5614,8507093:0:2,Kehrsatz Nord,46,7
5615,8507079:0:2,Bern Weissenbühl,46,7
5616,8507078:0:2,Wabern bei Bern,46,7
5617,8590120,"Bern, Läuferplatz",46,7
5618,8590112,"Bern, Mühlenplatz",46,7
5619,8590113,"Bern, Badgasse",46,7
5620,8590111,"Bern, Dalmazibrücke",46,7
5621,8590114,"Bern, Marzilistrasse",46,7
5622,8588582,"Thun, Spital",46,7
5623,8576565,"Heiligenschwendi, Kohlerensäge",46,7
5624,8576564,"Heiligenschwendi, Hundschüpfen",46,7
5625,8576563,"Heiligenschwendi,Unt.-Eichholz",46,7
5626,8576562,"Heiligenschwendi,Ober-Eichholz",46,7
5627,8507407,"Heiligenschwendi, Dörfli",46,7
5628,8576561,"Heiligenschwendi, Schulhaus",46,7
5629,8590105,"Niederwangen, Erle",46,7
5630,8590106,"Niederwangen, Meriedweg",46,7
5631,8590403,"Niederwangen, Moos",46,7
5632,8582871,"Niederwangen, Riedmoosbrücke",46,7
5633,8582557,"Niederwangen, Riedmoosstrasse",46,7
5634,8582556,"Niederwangen, Hallmatt Parc",46,7
5635,8582555,"Bern, Hüsliacker",46,7
5636,8582554,"Bern, Chueweid",46,7
5637,8582553,"Bern, Weidmatt",46,7
5638,8582552,"Bern, Bodenweid",46,7
5639,8500759,"Goumois, douane",47,6
5640,8571937,"Goumois, Tournant Theusseret",47,6
5641,8571936,"Goumois, Belfond",47,6
5642,8571935,"Les Pommerats, bas du village",47,6
5643,8500769,"Les Pommerats, village",47,6
5644,8583658,"Saignelégier, Le Graiteux",47,6
5645,8583659,"Saignelégier, Rte de France",47,6
5646,8571409,"Riggisberg, Abegg-Stiftung",46,7
5647,8571704,"Mühlethurnen, Adler",46,7
5648,8507734,"Kirchenthurnen, Abzw.",46,7
5649,8507739,"Mühlethurnen, Pontel",46,7
5650,8507729,"Riggisberg, Graben",46,7
5651,8579865,"Kirchenthurnen, Mösli",46,7
5652,8571431,"Rümligen, Kettenschmiede",46,7
5653,8571648,"Vorderfultigen, Abzw. Egg",46,7
5654,8507744,"Vorderfultigen, Käserei",46,7
5655,8571649,"Vorderfultigen, Kuhweid",46,7
5656,8507732,"Hinterfultigen, Post",46,7
5657,8571650,"Hinterfultigen, Sonnhalde",46,7
5658,8571658,"Rüti b. R'berg, Unterplötsch",46,7
5659,8571659,"Rüti b. R'berg, Plötsch",46,7
5660,8571660,"Rüti b. R'berg, Neuhaus",46,7
5661,8507749,"Rüti b. R'berg, Brügghüsi",46,7
5662,8507726,"Rüti b. R'berg, Dürrbach",46,7
5663,8571432,"Rüti b. R'berg, Laas",46,7
5664,8507758,"Gurnigel, Bad",46,7
5665,8571433,Oberer Gurnigel,46,7
5666,8507788,"Gurnigel, Berghaus",46,7
5667,8507768,Schwefelberg Bad,46,7
5668,8577883,"Sangernboden, Hengstsense",46,7
5669,8577882,"Sangernboden, Rothenbach",46,7
5670,8577881,"Sangernboden, Steinbachbrücke",46,7
5671,8504875,"Sangernboden, Dorf",46,7
5672,8577880,Vorder-Sangernboden,46,7
5673,8577879,"Plaffeien, Schaferli",46,7
5674,8504647,Zollhaus FR,46,7
5675,8504868,"Plaffeien, Dorf",46,7
5676,8581662,"Zumholz, Abzweigung",46,7
5677,8581664,"Zumholz, Guggersbachbrücke",46,7
5678,8582190,"Steffisburg, Ziegeleistrasse",46,7
5679,8571711,"Steffisburg, Erlen",46,7
5680,8571712,"Steffisburg, Schwandenbad",46,7
5681,8571713,"Steffisburg, Fuchsloch",46,7
5682,8571714,"Schwendibach, Stutz",46,7
5683,8571715,"Schwendibach, Käserei",46,7
5684,8580397,"Homberg bei Thun, Gappen",46,7
5685,8571716,"Homberg bei Thun, Hüttacker",46,7
5686,8571717,"Homberg bei Thun, Dreiligasse",46,7
5687,8571718,"Homberg bei Thun, Käserei",46,7
5688,8571719,"Homberg bei Thun, Kreuz",46,7
5689,8571720,"Buchen BE, Schulhaus",46,7
5690,8571721,"Buchen BE, Schmiedsegg",46,7
5691,8571722,"Teuffenthal b.Thun, Burghalten",46,7
5692,8595168,"Teuffenthal b. Thun, Halten",46,7
5693,8595167,"Teuffenthal b. Thun, Dorf",46,7
5694,8589023,"Bremgarten BE, Ländli",46,7
5695,8588551,"Bremgarten BE, Seftau",46,7
5696,8589020,"Bremgarten BE, Chutze",46,7
5697,8589022,"Bremgarten BE, Kalchacker",46,7
5698,8589021,"Bremgarten BE, Friedhagweg",46,7
5699,8589024,"Bremgarten BE, Oeschenweg",46,7
5700,8589019,"Bremgarten BE, Aeschebrunnmatt",46,7
5701,8589039,"Reichenbach b. B., Känelgasse",46,7
5702,8589038,"Reichenbach b. B., Grubenweg",46,7
5703,8589044,"Unterzollikofen, Reichenbach",46,7
5704,8589054,"Steinibach BE, Aarmattweg",46,7
5705,8589053,"Steinibach BE, Aarestrasse",46,7
5706,8577914,"Grenchen Süd, Bahnhof",47,7
5707,8589214,"Grenchen, Güterstrasse",47,7
5708,8589213,"Grenchen, Flughafenstrasse",47,7
5709,8588464,"Grenchen, Schwimmbad",47,7
5710,8588465,"Grenchen, Flughafen",47,7
5711,8577917,"Grenchen, Brücke",47,7
5712,8577918,"Arch, Aarestrasse",47,7
5713,8589867,"Arch, Gemeindezentrum",47,7
5714,8577927,"Arch, Stockmatt",47,7
5715,8588472,"Büren an der Aare, Aarbergstr.",47,7
5716,8587446,"Büren an der Aare, Gehrweg",47,7
5717,8577940,"Grenchen, Oele",47,7
5718,8577913,"Grenchen, Postplatz",47,7
5719,8507990,"Belp, Mühlematt",46,7
5720,8590124,"Belp, Eissel",46,7
5721,8577942,"Grenchen, Bürgerhaus",47,7
5722,8577943,"Grenchen Nord, Bahnhof",47,7
5723,8577949,"Lengnau BE, Rado",47,7
5724,8577954,"Lengnau BE, Sportplatz",47,7
5725,8577953,"Lengnau BE, Friedhof",47,7
5726,8593829,"Lengnau BE, Kreisel Badmatt",47,7
5727,8588646,"Grenchen, Schlachthaus",47,7
5728,8588645,"Grenchen, Bucheggstrasse",47,7
5729,8594146,"Grenchen, Storchengasse",47,7
5730,8596122,"Lengnau BE, Industrie",47,7
5731,8589051,"Zollikofen, Schulhaus West",46,7
5732,8589046,"Zollikofen, Betagtenheim",46,7
5733,8580407,"Kehrsatz, Zimmerwaldstr/Talstr",46,7
5734,8507790,"Kehrsatz, Tannacker",46,7
5735,8571399,"Kühlewil, Heim",46,7
5736,8507727,"Englisberg, Dorf",46,7
5737,8581769,"Englisberg, Neuhaus",46,7
5738,8571400,"Englisberg, Eichholzacker",46,7
5739,8580678,"Zimmerwald, Eichacher",46,7
5740,8582228,"Zimmerwald, Weiermatt",46,7
5741,8507979,"Zimmerwald, Post",46,7
5742,8571408,"Zimmerwald, Kirche",46,7
5743,8571416,"Zimmerwald, Budelkehr",46,7
5744,8507735,"Englisberg, Abzw. Kühlewil",46,7
5745,8576983,"Worblaufen, Bahnhof",46,7
5746,8576984,"Worblaufen, Sandhof",46,7
5747,8576985,"Bern, Löchligut",46,7
5748,8595543:0:F,"Bern Wankdorf, Bahnhof Nord",46,7
5749,8576987,"Bern, Wankdorf City",46,7
5750,8576988,"Bern, Stauffacherbrücke",46,7
5751,8595543:0:E,"Bern Wankdorf, Bahnhof Nord",46,7
5752,8582619,"Lyss, Bahnhof Ost",47,7
5753,8504776,"Lyss, Berufsschulhaus",47,7
5754,8581783,"Hardern, Hauptstrasse",47,7
5755,8571461,"Büetigen, Ausserdorf",47,7
5756,8571462,"Diessbach bei Büren, Friedhof",47,7
5757,8508874,"Diessbach bei Büren, Post",47,7
5758,8571463,"Diessbach bei Büren, Gäu",47,7
5759,8581120,"Schnottwil, Schulhaus",47,7
5760,8571467,"Vorimholz, Hof Aeschwald",47,7
5761,8504453,"Vorimholz, Kaltenbrunnen",47,7
5762,8504455,"Vorimholz, Spritzenhaus",47,7
5763,8581354,"Vorimholz, Churchill Pub",47,7
5764,8508872,"Grossaffoltern, Post",47,7
5765,8571466,"Grossaffoltern, Unterdorf",47,7
5766,8571465,"Grossaffoltern, Reuenberg",47,7
5767,8581024,"Ammerzwil BE, Sandhubel",47,7
5768,8508871,"Ammerzwil BE, Dorf",47,7
5769,8571464,"Ammerzwil BE, Unterdorf",47,7
5770,8571510,"Messen, Ischbad",47,7
5771,8508718,"Mülchi, Spritzenhaus",47,7
5772,8508717,"Limpach, Post",47,7
5773,8571509,"Limpach, Vorimholz",47,7
5774,8571260,"Aarberg, Bernfeld",47,7
5775,8571259,"Seedorf BE, Aspi",47,7
5776,8571235,"Täuffelen, Burrirain/Moosgasse",47,7
5777,8575504,"Epsach, Dorf",47,7
5778,8571234,Epsach-Baar,47,7
5779,8571233,"Walperswil, Burghubel",47,7
5780,8571232,"Walperswil, Post",47,7
5781,8571231,"Walperswil, Kleingimmiz",47,7
5782,8571230,"Walperswil, Gimmiz",47,7
5783,8577644,"Aarberg, Scheueracker",47,7
5784,8583036,"Lyss, Grentschel",47,7
5785,8583037,"Lyss, Oberfeldweg",47,7
5786,8583038,"Lyss, Seelandweg",47,7
5787,8583039,"Lyss, Dreihubel",47,7
5788,8583040,"Lyss, Eigerweg",47,7
5789,8583041,"Lyss, Jungfrauweg",47,7
5790,8583042,"Lyss, Rainweg",47,7
5791,8583033,"Lyss, Flurweg",47,7
5792,8583045,"Lyss, Industrie Süd",47,7
5793,8583034,"Lyss, Kornweg",47,7
5794,8588623,"Mattstetten, Dorf",47,7
5795,8577030,"Bäriswil BE, Mätteli",47,7
5796,8508072,"Schönbühl RBS, Bahnhof",47,7
5797,8591915,"Thun, Lerchenfeld Forstweg",46,7
5798,8508265:0:3,Hasle-Rüegsau,47,7
5799,8508080:0:2,Oberburg,47,7
5800,8508081:0:3,Burgdorf Steinhof,47,7
5801,8508005:0:1,Burgdorf,47,7
5802,8508003:0:2,Hindelbank,47,7
5803,8508001:0:4,Schönbühl SBB,47,7
5804,8507092:0:2,Belp Steinbach,46,7
5805,8507076:0:3,Belp,46,7
5806,8507075:0:2,Toffen,46,7
5807,8507074:0:2,Kaufdorf,46,7
5808,8507073:0:1,Thurnen,46,7
5809,8507072:0:2,Burgistein,46,7
5810,8507071:0:1,Seftigen,46,7
5811,8507070:0:2,Uetendorf,46,7
5812,8507094:0:1,Uetendorf Allmend,46,7
5813,8508266:0:1,Lützelflüh-Goldbach,47,7
5814,8508005,Burgdorf,47,7
5815,8508004:0:2,Lyssach,47,7
5816,8508005:0:4,Burgdorf,47,7
5817,8507100:0:5,Thun,46,7
5818,8508001:0:3,Schönbühl SBB,47,7
5819,8508003:0:1,Hindelbank,47,7
5820,8508081:0:2,Burgdorf Steinhof,47,7
5821,8508080:0:3,Oberburg,47,7
5822,8508266:0:2,Lützelflüh-Goldbach,47,7
5823,8508267,Ramsei,46,7
5824,8508268,Zollbrück,46,7
5825,8508269,Neumühle,46,7
5826,8508004:0:1,Lyssach,47,7
5827,8508267:0:2,Ramsei,46,7
5828,8508265:0:2,Hasle-Rüegsau,47,7
5829,8508005:0:11,Burgdorf,47,7
5830,8507070:0:3,Uetendorf,46,7
5831,8507072:0:1,Burgistein,46,7
5832,8507074:0:1,Kaufdorf,46,7
5833,8507075:0:1,Toffen,46,7
5834,8576991,"Bern, Kasernenstrasse",46,7
5835,8588699,"Bern, Wankdorf Center",46,7
5836,8577016,"Gümligen, Sonnenfeld",46,7
5837,8595603,"Gümligen, Moosstrasse",46,7
5838,8577015,"Gümligen, Tannacker",46,7
5839,8571951,"Saicourt, poste",47,7
5840,8583614,"Saicourt, Scierie",47,7
5841,8581111,"Le Fuet, carrefour",47,7
5842,8571940,"Le Fuet, poste",47,7
5843,8571941,"Le Fuet, Chemin de la Bottière",47,7
5844,8571942,"Bellelay, Route de Moron",47,7
5845,8571952,"Saules BE, poste",47,7
5846,8582962,"Reconvilier, Bel-Air",47,7
5847,8571939,"Tavannes, rte de Reconvilier",47,7
5848,8571945,"Fornet-Dessous, bif. Pré-Piat",47,7
5849,8583050,"Fornet-Dessous, La Matenne",47,7
5850,8571946,"Fornet-Dessous, village",47,7
5851,8571947,"Fornet-Dessus, village",47,7
5852,8571948,"Fornet-Dessus, Dos des Laves",47,7
5853,8571949,"Lajoux JU, école",47,7
5854,8595605,"Zollikofen, Rütti-Hochschule",46,7
5855,8595600,"Zollikofen, Meielen Süd",46,7
5856,8595604,"Oberzollikofen, Bahnhof",46,7
5857,8576633,"Eriz, Losenegg",46,7
5858,8576634,"Eriz, Bühl",46,7
5859,8576635,"Eriz, Schwand",46,7
5860,8507404,"Eriz, Linden",46,7
5861,8576636,"Eriz, Bieten Schulhaus",46,7
5862,8576637,"Eriz, Gysenbühl",46,7
5863,8576638,"Innereriz, Bödeli",46,7
5864,8576639,"Innereriz, Garage",46,7
5865,8507402,"Innereriz, Säge",46,7
5866,8589034,"Ittigen, Talgut-Zentrum",46,7
5867,8589012,"Bolligen, Gerenstrasse",46,7
5868,8589031,"Ittigen, Hausmattstrasse",46,7
5869,8589036,"Ittigen, Grauholzstrasse",46,7
5870,8576631,"Heimenschwand, Marbach",46,7
5871,8576630,"Heimenschwand, Scheidweg",46,7
5872,8576629,"Heimenschwand, Bruchenbühl",46,7
5873,8576628,"Wangelen, Mühlematt",46,7
5874,8576627,"Wangelen, Bühl",46,7
5875,8576626,"Wangelen, Alte Post",46,7
5876,8595480,"Wangelen, Wendeplatz",46,7
5877,8508005:0:5,Burgdorf,47,7
5878,8500207:0:6,Solothurn,47,7
5879,8508089,Biberist Ost,47,7
5880,8508088,Gerlafingen,47,7
5881,8508087:0:3,Wiler,47,7
5882,8508086:0:1,Utzenstorf,47,7
5883,8508085:0:1,Aefligen,47,7
5884,8508084,Kirchberg-Alchenflüh,47,7
5885,8508083,Burgdorf Buchmatt,47,7
5886,8500207:0:5,Solothurn,47,7
5887,8500207:0:3,Solothurn,47,7
5888,8508267:0:1,Ramsei,46,7
5889,8508271,Grünenmatt,47,7
5890,8508272:0:242,Sumiswald-Grünen,47,7
5891,8508005:0:4C,Burgdorf,47,7
5892,8508087:0:2,Wiler,47,7
5893,8508085:0:2,Aefligen,47,7
5894,8508005:0:4AB,Burgdorf,47,7
5895,8508086:0:2,Utzenstorf,47,7
5896,8500207,Solothurn,47,7
5897,8577001,"Bern, Zent",46,7
5898,8577000,"Bern, Schermenweg",46,7
5899,8594260,"Ostermundigen, Kreuzweg",46,7
5900,8577006,"Ostermundigen, Blankweg",46,7
5901,8577007,"Ostermundigen, Hubel",46,7
5902,8577008,"Ostermundigen, Dennigkofen",46,7
5903,8577009,"Ostermundigen, Freibad",46,7
5904,8577010,"Gümligen, Rütibühl",46,7
5905,8577011,"Gümligen, Amselweg",46,7
5906,8577012,"Gümligen, Meisenweg",46,7
5907,8508951,"Hettiswil b. H., Kreuz",47,7
5908,8576450,"Krauchthal, Buch",47,7
5909,8508079,"Krauchthal, Post",47,7
5910,8576452,"Krauchthal, Länggasse",47,7
5911,8576454,"Hub b. Krauchthal,Spritzenhaus",47,7
5912,8576455,"Hub b. Krauchthal, Schulhaus",46,7
5913,8576456,"Hub b. Krauchthal,Brünnliacker",46,7
5914,8576457,"Bolligen, Lutzeren",46,7
5915,8576458,"Bolligen, Stockeren",46,7
5916,8576459,"Bolligen, Halen",46,7
5917,8576449,"Hettiswil b. H., Dorf",47,7
5918,8589011,"Bolligen, Chrottengässli",46,7
5919,8589018,"Bolligen, Rüttelerweg",46,7
5920,8589029,"Habstetten, Linde",46,7
5921,8508078,"Habstetten, Rössli",46,7
5922,8589017,"Bolligen, Reckholtern",46,7
5923,8589010,"Bolligen, Altes Schulhaus",46,7
5924,8576504:0:B,"Burgdorf, Bahnhof",47,7
5925,8587817,"Burgdorf, Aebistrasse",47,7
5926,8576486,"Burgdorf, Tiergarten",47,7
5927,8594775,"Burgdorf, Zeughausstrasse",47,7
5928,8587816,"Burgdorf, Pulverweg",47,7
5929,8587815,"Burgdorf, Fabrikweg",47,7
5930,8588467,"Burgdorf, Bleichimatt",47,7
5931,8587814,"Lyssach, Lyssachschachen",47,7
5932,8589193,"Alchenflüh, Bernstrasse Ost",47,7
5933,8587813,"Lyssach, Bernstrasse (Ikea)",47,7
5934,8589196,"Lyssach, Bernstrasse West",47,7
5935,8587839,"Lyssach, Kernenriedstrasse",47,7
5936,8587812,Kernenried,47,7
5937,8587811,Zauggenried,47,7
5938,8587810,"Fraubrunnen, Bahnhof",47,7
5939,8576504:0:A,"Burgdorf, Bahnhof",47,7
5940,8593265,"Burgdorf, Poststrasse",47,7
5941,8587826,Tschamerie,47,7
5942,8589070,"Hasle b.B., Mühle",47,7
5943,8576497,"Hasle b.B., Dorf",47,7
5944,8589069,"Hasle b.B., Eisbahnweg",47,7
5945,8588715,"Oberburg, Bärenstrasse",47,7
5946,8587823,"Oberburg, Schulhaus Stöckern",47,7
5947,8587821,"Oberburg, Schwandgasse",47,7
5948,8593267,"Lyssach, Bahnhof",47,7
5949,8593494,"Lyssach, Dorfstrasse",47,7
5950,8508892,"Ersigen, Gemeindehaus",47,7
5951,8588307,"Ersigen, Oberdorf",47,7
5952,8588306,"Kirchberg BE, Rosenweg",47,7
5953,8576490,"Kirchberg BE, Bütikofenstrasse",47,7
5954,8508967,"Kirchberg BE, Post",47,7
5955,8576489,"Kirchberg BE, Elsässer",47,7
5956,8576488,"Kirchberg BE, Badimatte",47,7
5957,8576487,"Burgdorf, Eyfeldweg",47,7
5958,8587829,"Burgdorf, Eybrücke",47,7
5959,8591684,"Burgdorf, Willestrasse",47,7
5960,8508963,Oeschberg,47,7
5961,8576492,"Niederösch, Unterdorf",47,7
5962,8508964,"Niederösch, Post",47,7
5963,8508965,Oberösch,47,7
5964,8508966,Rudswil,47,7
5965,8576491,"Ersigen, Unterdorf",47,7
5966,8588716,"St. Niklaus b. Koppigen, Heim",47,7
5967,8576494,"Alchenstorf, Unteralchenstorf",47,7
5968,8588627,"Alchenstorf, Dorf",47,7
5969,8576495,"Alchenstorf, Oberalchenstorf",47,7
5970,8589489,"Alchenstorf, Wil",47,7
5971,8587828,"Kirchberg BE, Einkaufszentrum",47,7
5972,8587868,"Kirchberg BE, Nyco",47,7
5973,8587827,"Kirchberg BE, Grossmatt",47,7
5974,8589910,"Kirchberg BE, Industrie Neuhof",47,7
5975,8576468,"Heimiswil, Niederdorf",47,7
5976,8576467,"Heimiswil, Löwen",47,7
5977,8576466,"Heimiswil, Kipf",47,7
5978,8508954,"Burgdorf, Fischermätteli",47,7
5979,8576464,"Burgdorf, Ziegelei",47,7
5980,8593271,"Burgdorf, Grunerstrasse",47,7
5981,8587830,"Burgdorf, Alterspflegeheim",47,7
5982,8576463,"Burgdorf, Hasleweg",47,7
5983,8576462,"Burgdorf, Heimiswilstrasse",47,7
5984,8508953,"Heimiswil, Post",47,7
5985,8576470,Rumistal,47,7
5986,8508955,"Kaltacker, Post",47,7
5987,8576472,Brügglen b. Kaltacker,47,7
5988,8576473,"Kaltacker, Leumberg",47,7
5989,8576474,Lueg,47,7
5990,8593255,"Hellsau, Feuerwehrmagazin",47,7
5991,8593256,"Hellsau, Schulhaus",47,7
5992,8593257,"Höchstetten, Käsereistrasse",47,7
5993,8593258,"Höchstetten, Dorfstrasse",47,7
5994,8593262,"Willadingen, Moosgasse",47,7
5995,8593261,"Willadingen, Dorf",47,7
5996,8593260,"Koppigen, Neues Schulhaus",47,7
5997,8594293,"Koppigen, Wohn- u. Pflegeheim",47,7
5998,8593259,"Koppigen, Aspi",47,7
5999,8571536,"Affoltern i.E., Dorf",47,7
6000,8571535,"Affoltern i.E., Bannholz",47,7
6001,8588907,"Rüegsbach, Oberrinderbach",47,7
6002,8571533,"Rüegsbach, Britternneumatt",47,7
6003,8508661,"Rüegsbach, Britternmatte",47,7
6004,8571532,Vorderrinderbach,47,7
6005,8571531,"Rüegsbach, Bachhaus",47,7
6006,8508662,"Rüegsbach, Dorf",47,7
6007,8571530,"Rüegsau, Weghaus",47,7
6008,8508884,"Rüegsau, Dorf",47,7
6009,8571529,"Rüegsauschachen, Zentrum",47,7
6010,8571537,"Affoltern-Weier, Bahnhof",47,7
6011,8582597,"Lützelflüh-Goldbach,alte Hueti",47,7
6012,8571766,"Goldbach BE, Sonnhalde",46,7
6013,8508666,"Schwanden i.E., Post",46,7
6014,8508667,"Schwanden i.E., Schwandenmatt",46,7
6015,8571767,"Schwanden i.E., Aeschli",46,7
6016,8508663,"Obergoldbach, Abzw. Landiswil",46,7
6017,8571768,"Landiswil, Bärisbach",46,7
6018,8508664,"Landiswil, Dorf",46,7
6019,8508665,"Obergoldbach, Post",46,7
6020,8571769,"Obergoldbach, Längacker",46,7
6021,8571770,"Arni BE, Tanne",46,7
6022,8571771,"Arni BE, Hämlismatt",46,7
6023,8571750,"Arni BE, Walke",46,7
6024,8508880,"Arni BE, Matte",46,7
6025,8571751,"Arni BE, Schwendelweg",46,7
6026,8571752,"Landiswil, Hinteregg",46,7
6027,8596082,"Schwanden i. E., Nesselgraben",46,7
6028,8596083,"Schwanden i. E., Niederbach",46,7
6029,8596084,"Schwanden i. E., Emmenknie",46,7
6030,8596085,"Rüderswil, Dorf",46,7
6031,8596086,"Rüderswil, Kirche",46,7
6032,8596087,"Zollbrück, Sekundarschulhaus",46,7
6033,8508282,"Sumiswald, Forum",47,7
6034,8571545,"Heimisbach, Thal",47,7
6035,8571544,"Heimisbach, Krummholzbad",47,7
6036,8571543,"Heimisbach, Sternen",47,7
6037,8508668,"Heimisbach, Post",47,7
6038,8571542,"Heimisbach, Wagnershaus",47,7
6039,8571541,"Heimisbach, Steckshaus",47,7
6040,8571540,"Heimisbach, Furlimatt",47,7
6041,8571539,"Grünenmatt, Ramisberg",47,7
6042,8571538,"Grünenmatt, Bahnhof",47,7
6043,8587448,Trachselwald,47,7
6044,8571575:0:A,"Huttwil, Bahnhof",47,7
6045,8571569,"Huttwil, Alterssiedlung",47,7
6046,8508658,"Huttwil, Nat. Sportzentrum",47,7
6047,8588637,Schweinbrunnen,47,7
6048,8589195,"Dürrenroth, Hulligen",47,7
6049,8588628,"Dürrenroth, Dorf",47,7
6050,8588629,"Dürrenroth, Gärbihof",47,7
6051,8589194,"Dürrenroth, Fuchsloch",47,7
6052,8588630,"Häusernmoos, Dorf",47,7
6053,8593273,"Sumiswald, Griesbach",47,7
6054,8593272,"Sumiswald, Gammenthal",47,7
6055,8593274,"Sumiswald, Dorfgasse",47,7
6056,8571575:0:B,"Huttwil, Bahnhof",47,7
6057,8571575:0:D,"Huttwil, Bahnhof",47,7
6058,8508885,"Huttwil, Stadt",47,7
6059,8576507,"Huttwil, Friedhof",47,7
6060,8508178,"Huttwil, Uech",47,7
6061,8508179,Tschäppel,47,7
6062,8576508,"Eriswil, Thanweg",47,7
6063,8508189,"Eriswil, Station",47,7
6064,8576509,"Eriswil, Schulhaus",47,7
6065,8587249,"Eriswil, Gässli",47,7
6066,8508188,"Eriswil, Hinterdorf",47,7
6067,8588717,"Eriswil, Altersheim",47,7
6068,8571563,"Huttwil, Weieracker",47,7
6069,8571562,"Huttwil, Schwimmbad",47,7
6070,8571575,"Huttwil, Bahnhof",47,7
6071,8593533,"Huttwil, Schwende",47,7
6072,8571564,"Gondiswil, Haltestelle",47,7
6073,8571565,"Gondiswil, Hünigen",47,7
6074,8571566,"Gondiswil, Gemeindehaus",47,7
6075,8572752,"Ufhusen, Käserei Dorf",47,7
6076,8593534,"Ufhusen, Zollhus",47,7
6077,8588640,"Wyssachen, Abzw. Roggengrat",47,7
6078,8508659,"Wyssachen, Dorf",47,7
6079,8508656,"Wyssachen, Dürrenbühl",47,7
6080,8571570,"Wyssachen, Mösli",47,7
6081,8508655,"Schwarzenbach(Huttwil),Bühlweg",47,7
6082,8508175,"Huttwil, Fiechten",47,7
6083,8571567,"Huttwil, Fiechtenstrasse",47,7
