,0
13316,8578051
13317,8594152
13318,8595911
13319,8572352:0:C1
13320,8578011
13321,8578009
13322,8578008
13323,8578007:0:A1
13324,8578006
13325,8578005
13326,8578004
13327,8578003
13328,8578007:0:B1
13329,8577996
13330,8578016
13331,8578015
13332,8590413
13333,8578013
13334,8578012
13335,8588650
13336,8577985
13337,8577984
13338,8577983
13339,8577982
13340,8582651
13341,8582643
13342,8582644
13343,8583100
13344,8582646
13345,8582647
13346,8582648
13347,8582645
13348,8582649
13349,8582650
13350,8582681
13351,8582642
13352,8582652
13353,8583099
13354,8582654
13355,8582655
13356,8500991
13357,8500458
13358,8589959
13359,8578083
13360,8578084
13361,8578085
13362,8588332
13363,8578086
13364,8591785
13365,8589960
13366,8588591
13367,8589954
13368,8588592
13369,8588593
13370,8595424
13371,8583344
13372,8583313
13373,8508719
13374,8508716
13375,8571519
13376,8571518
13377,8570464
13378,8508714
13379,8508888
13380,8583663
13381,8581627
13382,8571498
13383,8571504
13384,8571502
13385,8571503
13386,8571501
13387,8571497
13388,8571496
13389,8580361
13390,8571494
13391,8571493
13392,8571492
13393,8571491
13394,8583868
13395,8581590
13396,8571489
13397,8581034
13398,8571487
13399,8583357
13400,8571486
13401,8571485
13402,8571484
13403,8571483
13404,8571482
13405,8571481
13406,8587848
13407,8587847
13408,8578133
13409,8587846
13410,8572373:0:D
13411,8500762
13412,8572344
13413,8572343
13414,8572345
13415,8580336
13416,8588209
13417,8588208
13418,8588207
13419,8593864
13420,8594096
13421,8594115
13422,8577963
13423,8577962
13424,8577915
13425,8589921
13426,8589915
13427,8591770
13428,8589917
13429,8589919
13430,8571511
13431,8583892
13432,8589922
13433,8592455
13434,8500066
13435,8595722
13436,8595721
13437,8579010
13438,8594974
13439,8575469
13440,8591506
13441,8575470
13442,8579015
13443,8591507
13444,8579016
13445,8505568
13446,8505567
13447,8579017
13448,8505566
13449,8505565
13450,8579012
13451,8505563
13452,8505561
13453,8579013
13454,8579018
13455,8595133
13456,8594225
13457,8591603
13458,8588108
13459,8579009
13460,8588973
13461,8505389
13462,8578993
13463,8579003
13464,8578994
13465,8579004
13466,8505386
13467,8594259
13468,8588290
13469,8579000
13470,8578999
13471,8578998
13472,8579005
13473,8591804
13474,8591646
13475,8591642
13476,8591643
13477,8591644
13478,8591610
13479,8591616
13480,8578997
13481,8588107
13482,8579006
13483,8591615
13484,8591798
13485,8591624
13486,8579019
13487,8579001
13488,8591799
13489,8594370
13490,8580990
13491,8575472
13492,8580991
13493,8578883
13494,8575473
13495,8578885
13496,8591569
13497,8591568
13498,8575474
13499,8578924
13500,8576451
13501,8591549
13502,8591553
13503,8576461
13504,8591551
13505,8576465
13506,8591554
13507,8589496
13508,8591489
13509,8587125
13510,8589495
13511,8587122
13512,8587123
13513,8575768
13514,8589498
13515,8575809
13516,8580025
13517,8575770
13518,8591482
13519,8591481
13520,8591480
13521,8580068
13522,8580069
13523,8580022
13524,8594180
13525,8587124
13526,8591637
13527,8591629
13528,8591801
13529,8591627
13530,8591800
13531,8591628
13532,8595974
13533,8591638
13534,8591639
13535,8591640
13536,8505852
13537,8578921
13538,8587114
13539,8591536
13540,8587115
13541,8591541
13542,8578919
13543,8591539
13544,8591537
13545,8587116
13546,8587117
13547,8505855
13548,8591567
13549,8594191
13550,8591532
13551,8591538
13552,8587119
13553,8505451
13554,8578917
13555,8578918
13556,8591534
13557,8591540
13558,8591535
13559,8591533
13560,8578922
13561,8580081
13562,8575813
13563,8575814
13564,8575812
13565,8589505
13566,8589500
13567,8589499
13568,8575776
13569,8589501
13570,8589503
13571,8591598
13572,8591796
13573,8505770
13574,8575767
13575,8575648
13576,8575765
13577,8575647
13578,8575646
13579,8579965
13580,8580035
13581,8579022
13582,8587432
13583,8579936
13584,8581251
13585,8581252
13586,8582980
13587,8582981
13588,8583691
13589,8580519
13590,8582979
13591,8587467
13592,8505224
13593,8575192
13594,8575194
13595,8575191
13596,8575190
13597,8575188
13598,8575187
13599,8575186
13600,8575185
13601,8575184
13602,8575183
13603,8575182
13604,8575181
13605,8575180
13606,8575179
13607,8575178
13608,8575126
13609,8575127
13610,8575128
13611,8575129
13612,8575130
13613,8575131
13614,8580778
13615,8575125
13616,8575124
13617,8575123
13618,8582999
13619,8575122
13620,8583014
13621,8575153
13622,8575152
13623,8581551
13624,8575154
13625,8575155
13626,8575156
13627,8583674
13628,8575157
13629,8505948
13630,8575158
13631,8575159
13632,8575161
13633,8575162
13634,8583675
13635,8582990
13636,8581257
13637,8581256
13638,8581245
13639,8583676
13640,8581259
13641,8583005
13642,8581243
13643,8582991
13644,8582992
13645,8570418
13646,8582977
13647,8582975
13648,8582976
13649,8582974
13650,8583239
13651,8581595
13652,8581105
13653,8583741
13654,8583475
13655,8580788
13656,8575166
13657,8575165
13658,8575164
13659,8575163
13660,8579671
13661,8579672
13662,8583013
13663,8583024
13664,8583025
13665,8583022
13666,8582998
13667,8583023
13668,8581240
13669,8505949
13670,8575565
13671,8581163
13672,8575557
13673,8505616
13674,8575526
13675,8575522
13676,8595132
13677,8575564
13678,8575563
13679,8575562
13680,8575561
13681,8575560
13682,8575556
13683,8575559
13684,8575558
13685,8575530
13686,8575529
13687,8575528
13688,8575527
13689,8505608
13690,8575525
13691,8505609
13692,8575524
13693,8575523
13694,8575521
13695,8505613
13696,8579808
13697,8577043
13698,8580787
13699,8581586
13700,8581587
13701,8581588
13702,8580789
13703,8575555
13704,8575554
13705,8575553
13706,8575552
13707,8575551
13708,8575550
13709,8505615
13710,8575535
13711,8575536
13712,8505909
13713,8575537
13714,8505614
13715,8575549
13716,8505783
13717,8575898
13718,8575897
13719,8581751
13720,8575896
13721,8575895
13722,8575894
13723,8575893
13724,8575892
13725,8575891
13726,8575890
13727,8575889
13728,8575888
13729,8575887
13730,8575905
13731,8575904
13732,8575903
13733,8583722
13734,8575902
13735,8575900
13736,8575899
13737,8505763
13738,8575881
13739,8575880
13740,8583076
13741,8575879
13742,8575878
13743,8575877
13744,8575876
13745,8575875
13746,8575874
13747,8575873
13748,8505856
13749,8505486
13750,8575863
13751,8575864
13752,8575865
13753,8575866
13754,8575867
13755,8575868
13756,8575869
13757,8579922
13758,8575870
13759,8575871
13760,8575652
13761,8575653
13762,8575654
13763,8575655
13764,8575656
13765,8505784
13766,8575882
13767,8573562
13768,8575883
13769,8575884
13770,8575885
13771,8575886
13772,8505380
13773,8575310
13774,8591623
13775,8591797
13776,8595496
13777,8591611
13778,8578996
13779,8578995
13780,8591618
13781,8591605
13782,8575245
13783,8594220
13784,8591602
13785,8591600
13786,8583703
13787,8583009
13788,8301310
13789,8301307
13790,8505307:0:4
13791,8505306:0:2
13792,8505305:0:4
13793,8505307:0:7
13794,8517519:0:2
13795,8516013
13796,8301203
13797,8301204
13798,8301205
13799,8301030
13800,8301031
13801,8325631
13802,8319371
13803,8325635
13804,8320005
13805,8517519:0:1
13806,8505305:0:5
13807,8505306:0:1
13808,8505307:0:2
13809,8505793
13810,8575664
13811,8505794
13812,8575665
13813,8575666
13814,8575667
13815,8557058
13816,8557036
13817,8575657
13818,8575658
13819,8575659
13820,8575660
13821,8575661
13822,8575662
13823,8505791
13824,8575663
13825,8575311
13826,8579955
13827,8505894
13828,8580746
13829,8575382
13830,8575383
13831,8505885
13832,8575384
13833,8505662
13834,8505887
13835,8575385
13836,8505889
13837,8575386
13838,8505881
13839,8505756
13840,8575387
13841,8575388
13842,8505888
13843,8505755
13844,8575312
13845,8583889
13846,8581411
13847,8575375
13848,8575850
13849,8575373
13850,8505787
13851,8575372
13852,8575371
13853,8575370
13854,8575369
13855,8575368
13856,8575367
13857,8575366
13858,8575364
13859,8575365
13860,8575363
13861,8575362
13862,8575361
13863,8582418
13864,8575337
13865,8575332
13866,8577314
13867,8575319
13868,8575320
13869,8575321
13870,8575389
13871,8505886
13872,8575391
13873,8575392
13874,8575393
13875,8505790
13876,8575402
13877,8575401
13878,8575400
13879,8505788
13880,8505796
13881,8575399
13882,8575398
13883,8575397
13884,8505764
13885,8575396
13886,8575395
13887,8575394
13888,8505765
13889,8575405
13890,8575845
13891,8505789
13892,8575844
13893,8575843
13894,8575842
13895,8505781
13896,8575629
13897,8575404
13898,8575403
13899,8582392
13900,8505751
13901,8575848
13902,8505786
13903,8575847
13904,8505785
13905,8575846
13906,8582408
13907,8582409
13908,8575671
13909,8575406
13910,8505792
13911,8575407
13912,8580041
13913,8575680
13914,8575681
13915,8575682
13916,8575683
13917,8575684
13918,8575685
13919,8575686
13920,8575687
13921,8575857
13922,8575856
13923,8575855
13924,8575854
13925,8575853
13926,8505777
13927,8505795
13928,8575674
13929,8575673
13930,8575672
13931,8582417
13932,8575668
13933,8575669
13934,8575670
13935,8582416
13936,8575678
13937,8575677
13938,8575676
13939,8575675
13940,8575252
13941,8575251
13942,8575250
13943,8575249
13944,8575248
13945,8580696
13946,8579029
13947,8575253
13948,8505863
13949,8575254
13950,8575255
13951,8575256
13952,8575257
13953,8575258
13954,8575259
13955,8580748
13956,8575260
13957,8505758
13958,8575261
13959,8575262
13960,8575267
13961,8577047
13962,8577046
13963,8577045
13964,8575269
13965,8575266
13966,8581646
13967,8580039
13968,8575271
13969,8575272
13970,8575541
13971,8581644
13972,8588250
13973,8591612
13974,8581654
13975,8591802
13976,8581655
13977,8575263
13978,8575264
13979,8575265
13980,8575300
13981,8575299
13982,8575298
13983,8575297
13984,8575296
13985,8575295
13986,8575294
13987,8583592
13988,8575293
13989,8581647
13990,8505757
13991,8575309
13992,8575308
13993,8575307
13994,8575306
13995,8575305
13996,8575304
13997,8575303
13998,8575302
13999,8575301
14000,8575273
14001,8575274
14002,8575275
14003,8575276
14004,8575277
14005,8575278
14006,8575279
14007,8575280
14008,8575281
14009,8575282
14010,8575283
14011,8575284
14012,8575285
14013,8583478
14014,8583480
14015,8583479
14016,8505750
14017,8591573
14018,8591575
14019,8591574
14020,8579031
14021,8579032
14022,8588248
14023,8587027
14024,8580238
14025,8580104
14026,8580115
14027,8580038
14028,8575343
14029,8594285
14030,8575346
14031,8575345
14032,8575316
14033,8575317
14034,8579007
14035,8575313
14036,8575314
14037,8575315
14038,8575347
14039,8575348
14040,8575349
14041,8577312
14042,8575350
14043,8575351
14044,8575352
14045,8579977
14046,8575353
14047,8575354
14048,8575355
14049,8575356
14050,8575357
14051,8575358
14052,8580697
14053,8580037
14054,8575359
14055,8505797
14056,8575342
14057,8575341
14058,8575340
14059,8575339
14060,8575338
14061,8575331
14062,8575330
14063,8575329
14064,8505968
14065,8575328
14066,8575327
14067,8575326
14068,8575325
14069,8575324
14070,8505910
14071,8575323
14072,8575322
14073,8575318
14074,8575333
14075,8580712
14076,8575334
14077,8580971
14078,8575336
14079,8577231
14080,8580700
14081,8575409
14082,8575408
14083,8575463
14084,8575462
14085,8575458
14086,8575457
14087,8575456
14088,8575455
14089,8575454
14090,8575453
14091,8575452
14092,8575451
14093,8575450
14094,8575449
14095,8575422
14096,8575468
14097,8575467
14098,8575466
14099,8575465
14100,8575464
14101,8575423
14102,8575424
14103,8575425
14104,8575426
14105,8575427
14106,8575428
14107,8575429
14108,8575430
14109,8575431
14110,8575432
14111,8575433
14112,8575434
14113,8575435
14114,8575436
14115,8575437
14116,8575438
14117,8575439
14118,8575440
14119,8575441
14120,8575442
14121,8575443
14122,8575444
14123,8575445
14124,8575446
14125,8575447
14126,8575448
14127,8575459
14128,8580676
14129,8575460
14130,8575461
14131,8580974
14132,8580699
14133,8580976
14134,8580701
14135,8580702
14136,8577308
14137,8575416
14138,8575415
14139,8575414
14140,8581756
14141,8575413
14142,8575412
14143,8575411
14144,8505898
14145,8575743
14146,8583462
14147,8583461
14148,8575745
14149,8575746
14150,8575747
14151,8575755
14152,8575756
14153,8575757
14154,8575758
14155,8582117
14156,8575762
14157,8575763
14158,8575906
14159,8575764
14160,8570128
14161,8575748
14162,8581983
14163,8581984
14164,8505799
14165,8575753
14166,8505966
14167,8575752
14168,8580978
14169,8575751
14170,8575750
14171,8575749
14172,8588977
14173,8588972
14174,8588971
14175,8588976
14176,8588970
14177,8588975
14178,8575379
14179,8589075
14180,8580021
14181,8575771
14182,8589502
14183,8595642
14184,8575779
14185,8591656
14186,8591653
14187,8588291
14188,8591609
14189,8591621
14190,8591599
14191,8591626
14192,8591625
14193,8591651
14194,8595131
14195,8591510
14196,8591527
14197,8591528
14198,8578910
14199,8591509
14200,8591523
14201,8591513
14202,8591514
14203,8591515
14204,8591520
14205,8591524
14206,8591525
14207,8591516
14208,8591508
14209,8591531
14210,8591517
14211,8591511
14212,8591519
14213,8591526
14214,8591529
14215,8591522
14216,8583003
14217,8583026
14218,8583027
14219,8583028
14220,8583029
14221,8581241
14222,8583021
14223,8583015
14224,8582995
14225,8581242
14226,8583018
14227,8583000
14228,8583007
14229,8583010
14230,8518475:0:2
14231,8505304:0:1
14232,8505303:0:3
14233,8505302:0:3
14234,8505301:0:2
14235,8505300:0:4
14236,8505219:0:2
14237,8505218:0:3
14238,8505217:0:2
14239,8505216:0:3
14240,8505214:0:4
14241,8505213:0:4
14242,8505213:0:3
14243,8575822
14244,8575817
14245,8589506
14246,8589510
14247,8589509
14248,8580518
14249,8575824
14250,8575825
14251,8575826
14252,8575827
14253,8575828
14254,8575829
14255,8591498
14256,8591499
14257,8581471
14258,8591505
14259,8581465
14260,8575820
14261,8581596
14262,8575785
14263,8575580
14264,8575579
14265,8575578
14266,8575577
14267,8575576
14268,8575575
14269,8580059
14270,8575651
14271,8575650
14272,8575649
14273,8575790
14274,8575789
14275,8575788
14276,8575787
14277,8575786
14278,8575784
14279,8575783
14280,8575782
14281,8575781
14282,8575780
14283,8575791
14284,8575792
14285,8575793
14286,8575794
14287,8580067
14288,8575795
14289,8575796
14290,8575797
14291,8575798
14292,8577352
14293,8575799
14294,8575808
14295,8580066
14296,8575807
14297,8575806
14298,8575805
14299,8575804
14300,8575803
14301,8575802
14302,8575801
14303,8575800
14304,8575605
14305,8575604
14306,8575603
14307,8575602
14308,8575601
14309,8575600
14310,8580711
14311,8575599
14312,8575598
14313,8575596
14314,8575595
14315,8575594
14316,8575593
14317,8575592
14318,8575591
14319,8575590
14320,8575608
14321,8583240
14322,8575607
14323,8587129
14324,8580107
14325,8578870
14326,8578868
14327,8580061
14328,8575574
14329,8591488
14330,8583790
14331,8575615
14332,8575614
14333,8575613
14334,8575612
14335,8575611
14336,8505994
14337,8575610
14338,8575609
14339,8583833
14340,8589493
14341,8589494
14342,8587265
14343,8589492
14344,8589491
14345,8575628
14346,8580070
14347,8583409
14348,8577345
14349,8575587
14350,8575586
14351,8575585
14352,8575583
14353,8577354
14354,8575582
14355,8575581
14356,8575627
14357,8575626
14358,8575625
14359,8575624
14360,8575623
14361,8575621
14362,8575620
14363,8575619
14364,8575618
14365,8575617
14366,8505969
14367,8582966
14368,8580058
14369,8580910
14370,8580000
14371,8580109
14372,8580056
14373,8580053
14374,8580791
14375,8580052
14376,8580051
14377,8580050
14378,8580049
14379,8580512
14380,8580064
14381,8577256
14382,8580065
14383,8580514
14384,8575630
14385,8575631
14386,8575632
14387,8575633
14388,8575641
14389,8575634
14390,8575635
14391,8580080
14392,8583832
14393,8575643
14394,8575642
14395,8575645
14396,8583834
14397,8583238
14398,8575638
14399,8575637
14400,8575636
14401,8575573
14402,8591490
14403,8591495
14404,8591493
14405,8591496
14406,8591497
14407,8587133
14408,8591504
14409,8587134
14410,8591500
14411,8587132
14412,8591486
14413,8578875
14414,8578876
14415,8591502
14416,8591501
14417,8593491
14418,8591484
14419,8587867
14420,8578879
14421,8591485
14422,8591483
14423,8578880
14424,8591714
14425,8591715
14426,8591713
14427,8575698
14428,8587130
14429,8587131
14430,8578874
14431,8577229
14432,8575700
14433,8505897
14434,8575911
14435,8575912
14436,8505617
14437,8505618
14438,8505619
14439,8575913
14440,8575914
14441,8575915
14442,8505622
14443,8575916
14444,8575917
14445,8505967
14446,8588899
14447,8591619
14448,8595134
14449,8591601
14450,8595135
14451,8591717
14452,8591716
14453,8591718
14454,8588903
14455,8588902
14456,8588901
14457,8588900
14458,8505391
14459,8505399
14460,8530790
14461,8505393
14462,8530789
14463,8505394
14464,8505390
14465,8505395
14466,8505392
14467,8505396
14468,8505397
14469,8505398
14470,8580071
14471,8580078
14472,8580072
14473,8580073
14474,8580074
14475,8580484
14476,8580076
14477,8580114
14478,8591491
14479,8591494
14480,8591492
14481,8591631
14482,8591630
14483,8591634
14484,8591632
14485,8591606
14486,8505850
14487,8591521
14488,8591530
14489,8591518
14490,8580995
14491,8578938
14492,8591563
14493,8505610
14494,8591555
14495,8591559
14496,8505604
14497,8591558
14498,8588815
14499,8578942
14500,8580984
14501,8575177
14502,8581778
14503,8581771
14504,8587845
14505,8591512
14506,8575225
14507,8505952
14508,8591793
14509,8591580
14510,8591578
14511,8591577
14512,8594211
14513,8591581
14514,8594210
14515,8594209
14516,8594228
14517,8594227
14518,8591647
14519,8591593
14520,8591596
14521,8591594
14522,8594218
14523,8505305:0:3
14524,8505213:0:6
14525,8505214
14526,8505300:0:1
14527,8505301:0:1
14528,8505302:0:4
14529,8505303:0:4
14530,8505304:0:2
14531,8518475:0:1
14532,8505305:0:2
14533,8505307:0:5
14534,8505300:0:2
14535,8505305:0:1
14536,8505214:0:3
14537,8505214:0:2
14538,8505216:0:4
14539,8505217:0:1
14540,8505218:0:2
14541,8505219:0:1
14542,8505217
14543,8505213
14544,8505304:0:3
14545,8301312
14546,8301313
14547,8301315
14548,8301316
14549,8301318
14550,8301320
14551,8301321
14552,8301322
14553,8301325
14554,8301326
14555,8301700
14556,8505769
14557,8573143
14558,8573144
14559,8573145
14560,8580395
14561,8575689
14562,8573142
14563,8573141
14564,8575690
14565,8575691
14566,8575692
14567,8575693
14568,8505865
14569,8505866
14570,8505867
14571,8505868
14572,8505798
14573,8575694
14574,8505869
14575,8575695
14576,8501897
14577,8501582
14578,8580390
14579,8580045
14580,8580392
14581,8579361
14582,8580212
14583,8505864
14584,8575697
14585,8575696
14586,8575701
14587,8575702
14588,8575703
14589,8575704
14590,8505992
14591,8575705
14592,8575706
14593,8575710
14594,8575711
14595,8575712
14596,8505995
14597,8581317
14598,8581686
14599,8581743
14600,8581742
14601,8575709
14602,8575708
14603,8575707
14604,8575715
14605,8580808
14606,8579870
14607,8505221
14608,8580141
14609,8580140
14610,8580139
14611,8580138
14612,8580137
14613,8580135
14614,8580136
14615,8579527
14616,8581249
14617,8587462
14618,8581844
14619,8580142
14620,8505972
14621,8505973
14622,8580131
14623,8580132
14624,8580122
14625,8580123
14626,8580130
14627,8575716
14628,8580129
14629,8580128
14630,8575717
14631,8505767
14632,8581302
14633,8580124
14634,8575722
14635,8575723
14636,8580134
14637,8580133
14638,8575724
14639,8575725
14640,8575726
14641,8580119
14642,8575727
14643,8580118
14644,8580117
14645,8580116
14646,8580457
14647,8575728
14648,8581104
14649,8575730
14650,8575731
14651,8580771
14652,8582421
14653,8575720
14654,8575721
14655,8575378
14656,8591649
14657,8591648
14658,8591803
14659,8591650
14660,8591579
14661,8591584
14662,8591583
14663,8591794
14664,8591586
14665,8591585
14666,8591582
14667,8591588
14668,8591587
14669,8575733
14670,8575734
14671,8583567
14672,8505974
14673,8575735
14674,8575732
14675,8575736
14676,8575737
14677,8575738
14678,8575739
14679,8575740
14680,8575741
14681,8575742
14682,8587472
14683,8582964
14684,8582965
14685,8578837
14686,8591478
14687,8505262
14688,8578836
14689,8578835
14690,8595910
14691,8505268
14692,8591476
14693,8578834
14694,8578833
14695,8505277
14696,8578832
14697,8578831
14698,8505274
14699,8505257
14700,8578830
14701,8505256
14702,8505255
14703,8578829
14704,8588132
14705,8505266
14706,8505254
14707,8591477
14708,8505253
14709,8578828
14710,8505252
14711,8505265
14712,8505263
14713,8505267
14714,8581714
14715,8575221
14716,8594264
14717,8594534
14718,8594266
14719,8578852
14720,8578853
14721,8505276
14722,8505275
14723,8505271
14724,8578859
14725,8578858
14726,8578857
14727,8594969
14728,8578856
14729,8578855
14730,8578854
14731,8591475
14732,8588133
14733,8588134
14734,8578860
14735,8578861
14736,8578863
14737,8578862
14738,8578864
14739,8578865
14740,8578866
14741,8578867
14742,8505270
14743,8578849
14744,8578850
14745,8505272
14746,8578851
14747,8588141
14748,8588140
14749,8578838
14750,8578839
14751,8578840
14752,8578841
14753,8578842
14754,8578843
14755,8578844
14756,8578845
14757,8591479
14758,8578847
14759,8505251
14760,8578848
14761,8575286
14762,8591613
14763,8581597
14764,8575381
14765,8594216
14766,8594214
14767,8594215
14768,8594213
14769,8591795
14770,8594212
14771,8575292
14772,8575291
14773,8594217
14774,8575290
14775,8575289
14776,8575288
14777,8580113
14778,8594222
14779,8594223
14780,8594221
14781,8587468
14782,8581157
14783,8587466
14784,8580588
14785,8587465
14786,8587464
14787,8581721
14788,8587460
14789,8583568
14790,8581713
14791,8581248
14792,8587473
14793,8581318
14794,8505222
14795,8587461
14796,8580590
14797,8583876
14798,8579104
14799,8580589
14800,8587470
14801,8581715
14802,8575218
14803,8575217
14804,8575216
14805,8575215
14806,8575214
14807,8575213
14808,8575212
14809,8575211
14810,8575209
14811,8575208
14812,8575207
14813,8575206
14814,8575205
14815,8575204
14816,8575203
14817,8575202
14818,8575201
14819,8575200
14820,8575199
14821,8575198
14822,8575197
14823,8575196
14824,8575195
14825,8581574
14826,8581766
14827,8575220
14828,8582679
14829,8582680
14830,8582678
14831,8594461
14832,8594455
14833,8505213:0:2
14834,8505300:0:3
14835,8505213:0:1
14836,8591592
14837,8591595
14838,8591597
14839,8591590
14840,8591614
14841,8591633
14842,8591635
14843,8578987
14844,8578988
14845,8591557
14846,8578985
14847,8578984
14848,8578983
14849,8505859
14850,8591564
14851,8578981
14852,8505858
14853,8578979
14854,8578978
14855,8578977
14856,8578976
14857,8591544
14858,8591548
14859,8578974
14860,8578881
14861,8591546
14862,8587502
14863,8591547
14864,8591545
14865,8587501
14866,8591561
14867,8578957
14868,8591562
14869,8578958
14870,8578959
14871,8578960
14872,8578961
14873,8578962
14874,8575160
14875,8582997
14876,8582996
14877,8582994
14878,8581258
14879,8505400:0:1
14880,8505401:0:2
14881,8505402:0:1
14882,8505412:0:1
14883,8505404:0:3
14884,8505415:0:2
14885,8505214:0:6
14886,8505212:0:3
14887,8505209:0:3
14888,8505400:0:2
14889,8505400:0:3
14890,8505209
14891,8505212:0:2
14892,8505214:0:5
14893,8505415:0:1
14894,8505404:0:2
14895,8505401:0:3
14896,8505212:0:1
14897,8505400:0:4
14898,8505201:0:1
14899,8505202:0:3
14900,8505204:0:2
14901,8505205:0:1
14902,8505207:0:2
14903,8505209:0:2
14904,8505209:0:1
14905,8505204:0:3
14906,8505202:0:2
14907,8575132
14908,8580928
14909,8575133
14910,8575134
14911,8575135
14912,8575136
14913,8575137
14914,8575138
14915,8575139
14916,8575145
14917,8575146
14918,8575147
14919,8575148
14920,8575149
14921,8575150
14922,8575151
14923,8580731
14924,8580723
14925,8581300
14926,8580721
14927,8573329
14928,8594456
14929,8591645
14930,8591654
14931,8591622
14932,8591591
14933,8591589
14934,8591652
14935,8582988
14936,8581244
14937,8582978
14938,8505404:0:1
14939,8505405:0:1
14940,8505406
14941,8505407
14942,8505410:0:1
14943,8505408
14944,8505862:0:2
14945,8505861:0:2
14946,8505874
14947,8301113:0:1
14948,8301116
14949,8301117
14950,8301118
14951,8301140
14952,8301141
14953,8301142
14954,8301143
14955,8301144
14956,8301145
14957,8505408:0:2
14958,8505408:0:1
14959,8301113:0:2
14960,8575167
14961,8575168
14962,8575169
14963,8575170
14964,8575171
14965,8578953
14966,8580979
14967,8575173
14968,8578951
14969,8580980
14970,8580981
14971,8578949
14972,8578948
14973,8580982
14974,8580983
14975,8575176
14976,8578941
14977,8580986
14978,8580987
14979,8580988
14980,8580992
14981,8580994
14982,8580993
14983,8582702
14984,8505870
14985,8578972
14986,8578971
14987,8587591
14988,8578969
14989,8505458
14990,8580031
14991,8578966
14992,8505459
14993,8578964
14994,8578992
14995,8578991
14996,8587016
14997,8578990
14998,8578989
14999,8591560
15000,8505453
15001,8591550
15002,8505454
15003,8587766
15004,8505455
15005,8578931
15006,8505456
15007,8578933
15008,8578934
15009,8578936
15010,8575475
15011,8578888
15012,8505474
15013,8587745
15014,8505475
15015,8505487
15016,8505477
15017,8505478
15018,8578895
15019,8505479
15020,8505481
15021,8505857
15022,8505482
15023,8578900
15024,8505483
15025,8591543
15026,8587592
15027,8505484
15028,8578904
15029,8505485
15030,8591542
15031,8589868
15032,8591566
15033,8591565
15034,8505853
15035,8505649
15036,8505623
15037,8505624
15038,8505625
15039,8575509
15040,8573439
15041,8505626
15042,8575510
15043,8505627
15044,8579105
15045,8505628
15046,8575511
15047,8505629
15048,8505630
15049,8505872
15050,8583776
15051,8505631
15052,8505632
15053,8575512
15054,8505633
15055,8505634
15056,8575513
15057,8505635
15058,8505636
15059,8575514
15060,8505637
15061,8575515
15062,8505638
15063,8505639
15064,8583241
15065,8575516
15066,8505640
15067,8575517
15068,8505641
15069,8579903
15070,8575518
15071,8505771
15072,8505908
15073,8505907
15074,8505906
15075,8575548
15076,8505905
15077,8575547
15078,8575546
15079,8580028
15080,8575545
15081,8505903
15082,8575544
15083,8575543
15084,8579765
15085,8505902
15086,8581894
15087,8557022
15088,8505900
15089,8575506
15090,8505646
15091,8575505
15092,8505645
15093,8505644
15094,8505643
15095,8505642
15096,8505648
15097,8576448
15098,8576380
15099,8576971
15100,8576372
15101,8576365
15102,8573601
15103,8575479
15104,8575480
15105,8579093
15106,8575481
15107,8557052
15108,8575482
15109,8505914
15110,8575483
15111,8575484
15112,8575485
15113,8575486
15114,8573614
15115,8575487
15116,8575488
15117,8575489
15118,8575490
15119,8575491
15120,8575492
15121,8575493
15122,8575494
15123,8575495
15124,8575496
15125,8575497
15126,8575498
15127,8575499
15128,8575500
15129,8575501
15130,8575502
15131,8580749
15132,8575503
15133,8505871
15134,8575542
15135,8505607
15136,8505612
15137,8575540
15138,8505600
15139,8505602
15140,8505601
15141,8575539
15142,8505611
15143,8575538
15144,8505606
15145,8575532
15146,8575533
15147,8575534
15148,8575566
15149,8575567
15150,8575568
15151,8575572
15152,8575571
15153,8575570
15154,8575569
15155,8587149
15156,8582167
15157,8582168
15158,8582169
15159,8582170
15160,8582191
15161,8582171
15162,8506611
15163,8573419
15164,8573418
15165,8506614
15166,8573417
15167,8581700
15168,8581699
15169,8581757
15170,8573413
15171,8573286:0:E
15172,8573613
15173,8573612
15174,8506553
15175,8573610
15176,8573609
15177,8506662
15178,8581618
15179,8506575
15180,8573294
15181,8506574
15182,8581621
15183,8506555
15184,8573293
15185,8506572
15186,8573286:0:C
15187,8506658
15188,8573608
15189,8582601
15190,8582606
15191,8582809
15192,8582608
15193,8582603
15194,8506668
15195,8582807
15196,8506741
15197,8506742
15198,8582604
15199,8582599
15200,8594772
15201,8582159
15202,8573286:0:D
15203,8574251
15204,8587154
15205,8574247
15206,8574248
15207,8587153
15208,8587152
15209,8587220
15210,8587221
15211,8587193
15212,8587187
15213,8587185
15214,8589066
15215,8587161
15216,8587158
15217,8587162
15218,8587160
15219,8587208
15220,8587207
15221,8587137
15222,8587199
15223,8587204
15224,8587197
15225,8587195
15226,8587194
15227,8587196
15228,8587200
15229,8587206
15230,8587202
15231,8587201
15232,8587198
15233,8587205
15234,8587203
15235,8587175
15236,8587177
15237,8587176
15238,8587150
15239,8582163
15240,8574249
15241,8587167
15242,8587168
15243,8587136
15244,8587169
15245,8587163
15246,8587159
15247,8587186
15248,8587218
15249,8587219
15250,8587217
15251,8587135
15252,8587141
15253,8587156
15254,8587155
15255,8587212
15256,8587214
15257,8587211
15258,8587213
15259,8587222
15260,8587224
15261,8587223
15262,8587210
15263,8587146
15264,8587143
