,0,1
1622,6-468-j18-1,Bus
1623,6-469-j18-1,Bus
1624,30-46-Y-j18-1,Bus
1625,66-46-Y-j18-1,Regionalzug
1626,68-46-Y-j18-1,S-Bahn
1627,79-46-Y-j18-1,RegioExpress
1628,80-46-Y-j18-1,RegioExpress
1629,4-47-j18-1,Bus
1630,5-47-j18-1,Bus
1631,6-47-j18-1,Bus
1632,8-470-j18-1,Bus
1633,59-470-j18-1,InterRegio
1634,6-471-j18-1,Bus
1635,8-471-j18-1,Bus
1636,11-471-j18-1,Bus
1637,24-471-j18-1,Bus
1638,6-472-j18-1,Bus
1639,8-472-j18-1,Bus
1640,11-472-j18-1,Bus
1641,24-472-j18-1,Bus
1642,79-472-j18-1,Bus
1643,6-473-j18-1,Bus
1644,8-473-j18-1,Bus
1645,24-473-j18-1,Bus
1646,8-474-j18-1,Bus
1647,24-474-j18-1,Bus
1648,23-475-j18-1,Bus
1649,24-475-j18-1,Bus
1650,8-476-j18-1,Bus
1651,24-476-j18-1,Bus
1652,8-478-j18-1,Bus
1653,8-479-j18-1,Bus
1654,30-47-Y-j18-1,Bus
1655,66-47-Y-j18-1,Regionalzug
1656,68-47-Y-j18-1,S-Bahn
1657,79-47-Y-j18-1,RegioExpress
1658,80-47-Y-j18-1,RegioExpress
1659,5-48-j18-1,Bus
1660,6-48-j18-1,Bus
1661,25-48-j18-1,Bus
1662,6-481-j18-1,Bus
1663,8-481-j18-1,Bus
1664,11-481-j18-1,Bus
1665,24-481-j18-1,Bus
1666,6-482-j18-1,Bus
1667,8-482-j18-1,Bus
1668,6-483-j18-1,Bus
1669,24-483-j18-1,Bus
1670,30-48-Y-j18-1,Bus
1671,66-48-Y-j18-1,Regionalzug
1672,68-48-Y-j18-1,S-Bahn
1673,79-48-Y-j18-1,RegioExpress
1674,80-48-Y-j18-1,RegioExpress
1675,20-490-j18-1,Bus
1676,6-491-j18-1,Bus
1677,11-491-j18-1,Bus
1678,24-491-j18-1,Bus
1679,79-491-j18-1,Bus
1680,6-492-j18-1,Bus
1681,8-492-j18-1,Bus
1682,6-493-j18-1,Bus
1683,6-494-j18-1,Bus
1684,24-494-j18-1,Bus
1685,30-49-Y-j18-1,Bus
1686,66-49-Y-j18-1,Regionalzug
1687,68-49-Y-j18-1,S-Bahn
1688,79-49-Y-j18-1,RegioExpress
1689,80-49-Y-j18-1,RegioExpress
1690,30-4-Y-j18-1,Bus
1691,33-4-Y-j18-1,Bus
1692,40-4-Y-j18-1,Eurocity
1693,42-4-Y-j18-1,Intercity
1694,54-4-Y-j18-1,ICE
1695,57-4-Y-j18-1,TGV
1696,59-4-Y-j18-1,InterRegio
1697,60-4-Y-j18-1,InterRegio
1698,63-4-Y-j18-1,Extrazug
1699,64-4-Y-j18-1,Extrazug
1700,66-4-Y-j18-1,Regionalzug
1701,68-4-Y-j18-1,S-Bahn
1702,69-4-Y-j18-1,S-Bahn
1703,72-4-Y-j18-1,S-Bahn
1704,74-4-Y-j18-1,RegioExpress
1705,76-4-Y-j18-1,Schnellzug
1706,77-4-Y-j18-1,RegioExpress
1707,78-4-Y-j18-1,RegioExpress
1708,79-4-Y-j18-1,RegioExpress
1709,80-4-Y-j18-1,RegioExpress
1710,1-5-B-j18-1,Bus
1711,1-5-C-j18-1,Bus
1712,1-5-j18-1,Bus
1713,6-5-A-j18-1,S-Bahn
1714,6-5-B-j18-1,Intercity
1715,6-5-j18-1,Bus
1716,8-5-A-j18-1,Bus
1717,8-5-j18-1,S-Bahn
1718,9-5-j18-1,Intercity
1719,12-5-j18-1,Bus
1720,14-5-j18-1,S-Bahn
1721,16-5-j18-1,Intercity
1722,17-5-j18-1,Bus
1723,18-5-A-j18-1,Bus
1724,18-5-j18-1,S-Bahn
1725,19-5-A-j18-1,Bus
1726,19-5-j18-1,Intercity
1727,20-5-A-j18-1,Bus
1728,20-5-B-j18-1,Bus
1729,20-5-C-j18-1,Bus
1730,20-5-j18-1,Bus
1731,21-5-j18-1,S-Bahn
1732,23-5-A-j18-1,Intercity
1733,23-5-B-j18-1,S-Bahn
1734,23-5-j18-1,S-Bahn
1735,24-5-j18-1,Bus
1736,25-5-j18-1,Bus
1737,26-5-A-j18-1,S-Bahn
1738,26-5-j18-1,S-Bahn
1739,79-5-A-j18-1,Bus
1740,79-5-B-j18-1,Bus
1741,79-5-C-j18-1,S-Bahn
1742,79-5-D-j18-1,Bus
1743,79-5-E-j18-1,S-Bahn
1744,79-5-F-j18-1,Bus
1745,79-5-G-j18-1,Bus
1746,79-5-j18-1,S-Bahn
1747,5-50-j18-1,Bus
1748,6-50-j18-1,Bus
1749,7-50-j18-1,Bus
1750,8-50-j18-1,S-Bahn
1751,12-50-j18-1,Bus
1752,20-50-j18-1,S-Bahn
1753,10-501-j18-1,Bus
1754,11-501-j18-1,Bus
1755,19-501-j18-1,Bus
1756,26-501-j18-1,Bus
1757,1-502-j18-1,Bus
1758,10-502-j18-1,Bus
1759,11-502-j18-1,Bus
1760,19-502-j18-1,Bus
1761,19-503-j18-1,Bus
1762,10-504-j18-1,Bus
1763,19-504-j18-1,Bus
1764,26-504-j18-1,Bus
1765,19-505-j18-1,Bus
1766,19-506-j18-1,Bus
1767,30-50-Y-j18-1,Bus
1768,66-50-Y-j18-1,Regionalzug
1769,68-50-Y-j18-1,S-Bahn
1770,79-50-Y-j18-1,RegioExpress
1771,80-50-Y-j18-1,RegioExpress
1772,5-51-j18-1,Intercity
1773,6-51-A-j18-1,Intercity
1774,6-51-B-j18-1,Bus
1775,6-51-C-j18-1,Bus
1776,6-51-j18-1,S-Bahn
1777,7-51-j18-1,Bus
1778,12-51-j18-1,Bus
1779,25-51-j18-1,Bus
1780,79-51-j18-1,Bus
1781,26-510-j18-1,Bus
1782,80-510-j18-1,RegioExpress
1783,10-511-j18-1,Bus
1784,11-511-j18-1,Bus
1785,19-511-j18-1,Bus
1786,20-511-j18-1,Bus
1787,24-511-j18-1,Bus
1788,10-512-j18-1,Bus
1789,11-512-j18-1,Bus
1790,19-512-j18-1,Bus
1791,19-513-j18-1,Bus
1792,20-513-j18-1,Bus
1793,24-513-j18-1,Bus
1794,20-514-j18-1,Bus
1795,20-515-j18-1,Bus
1796,26-515-j18-1,Bus
1797,20-516-j18-1,Bus
1798,19-517-j18-1,Bus
1799,20-517-j18-1,Bus
1800,20-518-j18-1,Bus
1801,24-518-j18-1,Bus
1802,79-519-j18-1,Bus
1803,30-51-Y-j18-1,Bus
1804,66-51-Y-j18-1,Regionalzug
1805,68-51-Y-j18-1,S-Bahn
1806,79-51-Y-j18-1,RegioExpress
1807,80-51-Y-j18-1,RegioExpress
1808,6-52-A-j18-1,Bus
1809,6-52-j18-1,S-Bahn
1810,7-52-j18-1,Bus
1811,12-52-j18-1,Bus
1812,25-52-j18-1,Bus
1813,79-52-A-j18-1,Bus
1814,79-52-j18-1,Bus
1815,8-520-j18-1,Bus
1816,18-520-j18-1,Bus
1817,26-520-j18-1,Bus
1818,6-521-j18-1,Bus
1819,11-521-j18-1,Bus
1820,18-521-j18-1,Bus
1821,20-521-j18-1,Bus
1822,26-521-j18-1,Bus
1823,18-522-j18-1,Bus
1824,20-522-j18-1,Bus
1825,24-522-j18-1,Bus
1826,26-522-j18-1,Bus
1827,18-523-j18-1,Bus
1828,20-523-j18-1,Bus
1829,24-523-j18-1,Bus
1830,26-523-j18-1,Bus
1831,10-524-j18-1,Bus
1832,18-524-j18-1,Bus
1833,20-524-j18-1,Bus
1834,24-524-j18-1,Bus
1835,26-524-j18-1,Bus
1836,6-525-j18-1,Bus
1837,18-525-j18-1,Bus
1838,20-525-j18-1,Bus
1839,26-525-j18-1,Bus
1840,6-526-j18-1,Bus
1841,13-526-j18-1,Bus
1842,6-527-j18-1,Bus
1843,24-527-j18-1,Bus
1844,24-528-j18-1,Bus
1845,79-528-j18-1,Bus
1846,30-52-Y-j18-1,Bus
1847,66-52-Y-j18-1,Regionalzug
1848,68-52-Y-j18-1,S-Bahn
1849,79-52-Y-j18-1,RegioExpress
1850,80-52-Y-j18-1,RegioExpress
1851,6-53-j18-1,Bus
1852,18-53-j18-1,Bus
1853,25-53-j18-1,Bus
1854,8-530-j18-1,Bus
1855,26-530-j18-1,Bus
1856,11-531-j18-1,Bus
1857,20-531-j18-1,Bus
1858,26-531-j18-1,Bus
1859,79-531-A-j18-1,Bus
1860,79-531-j18-1,Bus
1861,11-532-j18-1,Bus
1862,20-532-j18-1,Bus
1863,23-533-j18-1,Bus
1864,6-535-j18-1,Bus
1865,23-535-j18-1,Bus
1866,26-535-j18-1,Bus
1867,8-538-j18-1,Bus
1868,23-538-j18-1,Bus
1869,30-53-Y-j18-1,Bus
1870,66-53-Y-j18-1,Regionalzug
1871,68-53-Y-j18-1,S-Bahn
1872,79-53-Y-j18-1,RegioExpress
1873,80-53-Y-j18-1,RegioExpress
1874,6-54-A-j18-1,Bus
1875,6-54-j18-1,Bus
1876,23-540-j18-1,Bus
1877,26-540-j18-1,Bus
1878,8-541-j18-1,Bus
1879,10-541-j18-1,Bus
1880,11-541-j18-1,Bus
1881,18-541-j18-1,Bus
1882,20-541-j18-1,Bus
1883,10-542-j18-1,Bus
1884,26-542-j18-1,Bus
1885,10-543-j18-1,Bus
1886,26-543-j18-1,Bus
1887,8-544-j18-1,Bus
1888,10-544-j18-1,Bus
1889,8-545-j18-1,Bus
1890,26-545-j18-1,Bus
1891,79-545-j18-1,Bus
1892,8-546-j18-1,Bus
1893,26-546-j18-1,Bus
1894,8-547-j18-1,Bus
1895,6-548-j18-1,Bus
1896,8-549-j18-1,Bus
1897,30-54-Y-j18-1,Bus
1898,66-54-Y-j18-1,Regionalzug
1899,68-54-Y-j18-1,S-Bahn
1900,79-54-Y-j18-1,RegioExpress
1901,80-54-Y-j18-1,RegioExpress
1902,6-55-j18-1,Bus
1903,14-55-j18-1,S-Bahn
1904,21-55-j18-1,S-Bahn
1905,6-550-j18-1,Bus
1906,8-551-j18-1,Bus
1907,11-551-j18-1,Bus
1908,22-551-j18-1,Bus
1909,24-551-j18-1,Bus
1910,79-551-j18-1,Bus
1911,8-552-j18-1,Bus
1912,11-552-j18-1,Bus
1913,18-552-j18-1,Bus
1914,24-552-j18-1,Bus
1915,8-553-j18-1,Bus
1916,11-553-j18-1,Bus
1917,18-553-j18-1,Bus
1918,24-553-j18-1,Bus
1919,8-554-j18-1,Bus
1920,18-554-j18-1,Bus
1921,24-554-j18-1,Bus
1922,79-554-j18-1,Bus
1923,8-555-j18-1,Bus
1924,18-555-j18-1,Bus
1925,19-555-j18-1,Bus
1926,26-555-j18-1,Bus
1927,8-556-j18-1,Bus
1928,18-556-j18-1,Bus
1929,30-55-Y-j18-1,Bus
1930,66-55-Y-j18-1,Regionalzug
1931,68-55-Y-j18-1,S-Bahn
1932,79-55-Y-j18-1,RegioExpress
1933,80-55-Y-j18-1,RegioExpress
1934,6-56-j18-1,Bus
1935,23-56-j18-1,Bus
1936,6-560-j18-1,Bus
1937,23-560-j18-1,Bus
1938,79-560-j18-1,Bus
1939,11-561-j18-1,Bus
1940,23-561-j18-1,Bus
1941,79-561-j18-1,Bus
1942,23-562-j18-1,Bus
1943,79-562-j18-1,Bus
1944,79-563-j18-1,Bus
1945,23-564-j18-1,Bus
1946,8-565-j18-1,Bus
1947,30-56-Y-j18-1,Bus
1948,66-56-Y-j18-1,Regionalzug
1949,79-56-Y-j18-1,RegioExpress
1950,80-56-Y-j18-1,RegioExpress
1951,6-57-j18-1,Bus
1952,6-570-j18-1,Bus
1953,6-571-j18-1,Bus
1954,11-571-j18-1,Bus
1955,19-571-j18-1,Bus
1956,24-571-j18-1,Bus
1957,11-572-j18-1,Bus
1958,19-572-j18-1,Bus
1959,24-572-j18-1,Bus
1960,11-573-j18-1,Bus
1961,30-57-Y-j18-1,Bus
1962,66-57-Y-j18-1,Regionalzug
1963,80-57-Y-j18-1,RegioExpress
1964,4-58-j18-1,Bus
1965,6-58-A-j18-1,Bus
1966,6-58-j18-1,Bus
1967,19-580-j18-1,Bus
1968,11-581-j18-1,Bus
1969,19-581-j18-1,Bus
1970,11-582-j18-1,Bus
1971,30-58-Y-j18-1,Bus
1972,66-58-Y-j18-1,Regionalzug
1973,80-58-Y-j18-1,RegioExpress
1974,4-59-j18-1,Bus
1975,13-590-j18-1,Bus
1976,11-591-j18-1,Bus
1977,13-591-j18-1,Bus
1978,24-591-j18-1,Bus
1979,11-592-j18-1,Bus
1980,11-593-j18-1,Bus
1981,20-595-0-j18-1,Bus
1982,20-595-1-j18-1,Bus
1983,30-59-Y-j18-1,Bus
1984,66-59-Y-j18-1,Regionalzug
1985,80-59-Y-j18-1,RegioExpress
1986,30-5-Y-j18-1,Bus
1987,33-5-Y-j18-1,Bus
1988,40-5-Y-j18-1,Eurocity
1989,42-5-Y-j18-1,Intercity
1990,57-5-Y-j18-1,TGV
1991,59-5-Y-j18-1,InterRegio
1992,60-5-Y-j18-1,InterRegio
1993,63-5-Y-j18-1,Extrazug
1994,66-5-Y-j18-1,Regionalzug
1995,68-5-Y-j18-1,S-Bahn
1996,69-5-Y-j18-1,S-Bahn
1997,72-5-Y-j18-1,S-Bahn
1998,74-5-Y-j18-1,RegioExpress
1999,76-5-Y-j18-1,Schnellzug
2000,77-5-Y-j18-1,RegioExpress
2001,78-5-Y-j18-1,RegioExpress
2002,79-5-Y-j18-1,RegioExpress
2003,80-5-Y-j18-1,RegioExpress
2004,1-6-B-j18-1,Bus
2005,1-6-C-j18-1,Bus
2006,1-6-j18-1,Bus
2007,5-6-A-j18-1,S-Bahn
2008,5-6-j18-1,S-Bahn
2009,6-6-A-j18-1,Bus
2010,6-6-B-j18-1,Intercity
2011,6-6-j18-1,S-Bahn
2012,8-6-j18-1,Bus
2013,10-6-j18-1,S-Bahn
2014,11-6-j18-1,Bus
2015,12-6-A-j18-1,Bus
2016,12-6-B-j18-1,Bus
2017,12-6-j18-1,S-Bahn
2018,16-6-j18-1,S-Bahn
2019,17-6-j18-1,Bus
2020,18-6-j18-1,Bus
2021,19-6-j18-1,Bus
2022,20-6-j18-1,Bus
2023,22-6-j18-1,Bus
2024,24-6-j18-1,Bus
2025,25-6-j18-1,Bus
2026,26-6-A-j18-1,S-Bahn
2027,26-6-j18-1,S-Bahn
2028,79-6-A-j18-1,Bus
2029,79-6-B-j18-1,S-Bahn
2030,79-6-C-j18-1,Bus
2031,79-6-j18-1,Bus
2032,4-60-j18-1,Bus
2033,8-60-j18-1,S-Bahn
2034,12-60-j18-1,Bus
2035,20-60-A-j18-1,Bus
2036,20-60-j18-1,S-Bahn
2037,79-60-A-j18-1,Bus
2038,79-60-j18-1,S-Bahn
2039,80-600-j18-1,RegioExpress
2040,24-603-j18-1,Bus
2041,26-605-j18-1,Bus
2042,30-60-Y-j18-1,Bus
2043,66-60-Y-j18-1,Regionalzug
2044,80-60-Y-j18-1,RegioExpress
2045,4-61-j18-1,Bus
2046,6-61-A-j18-1,Intercity
2047,6-61-j18-1,Bus
2048,7-61-j18-1,Bus
2049,12-61-A-j18-1,Bus
2050,12-61-j18-1,S-Bahn
2051,20-61-j18-1,Bus
2052,24-61-j18-1,Bus
2053,6-611-j18-1,Bus
2054,23-611-j18-1,Bus
2055,24-611-j18-1,Bus
2056,6-612-j18-1,Bus
2057,13-612-j18-1,Bus
2058,24-612-j18-1,Bus
2059,26-612-j18-1,Bus
2060,13-613-j18-1,Bus
2061,23-613-j18-1,Bus
2062,6-614-j18-1,Bus
2063,6-615-j18-1,Bus
2064,23-615-j18-1,Bus
2065,26-615-j18-1,Bus
2066,1-616-j18-1,Bus
2067,25-619-j18-1,Bus
2068,30-61-Y-j18-1,Bus
2069,66-61-Y-j18-1,Regionalzug
2070,80-61-Y-j18-1,RegioExpress
2071,4-62-j18-1,Bus
2072,6-62-j18-1,Bus
2073,7-62-j18-1,Bus
2074,12-62-j18-1,Bus
2075,24-62-j18-1,Bus
2076,79-62-j18-1,Bus
2077,23-620-j18-1,Bus
2078,26-620-j18-1,Bus
2079,6-621-j18-1,Bus
2080,24-621-j18-1,Bus
2081,26-621-j18-1,Bus
2082,16-622-j18-1,Bus
2083,16-623-j18-1,Bus
2084,24-623-j18-1,Bus
2085,16-624-j18-1,Bus
2086,24-624-j18-1,Bus
2087,16-625-j18-1,Bus
2088,23-625-j18-1,Bus
2089,16-628-j18-1,Bus
2090,30-62-Y-j18-1,Bus
2091,66-62-Y-j18-1,Regionalzug
2092,80-62-Y-j18-1,RegioExpress
2093,4-63-j18-1,Bus
2094,6-63-j18-1,Bus
2095,12-63-j18-1,Bus
2096,24-63-j18-1,Bus
2097,79-63-A-j18-1,Bus
2098,79-63-B-j18-1,Bus
2099,79-63-j18-1,Bus
2100,16-630-j18-1,Bus
2101,23-630-j18-1,Bus
2102,26-630-j18-1,Bus
2103,6-631-j18-1,Bus
2104,11-631-j18-1,Bus
2105,16-631-j18-1,Bus
2106,24-631-j18-1,Bus
2107,26-631-j18-1,Bus
2108,11-632-j18-1,Bus
2109,16-632-j18-1,Bus
2110,24-632-j18-1,Bus
2111,16-633-j18-1,Bus
2112,24-633-j18-1,Bus
2113,16-634-j18-1,Bus
2114,26-634-j18-1,Bus
2115,16-635-j18-1,Bus
2116,23-635-j18-1,Bus
2117,30-63-Y-j18-1,Bus
2118,66-63-Y-j18-1,Regionalzug
2119,80-63-Y-j18-1,RegioExpress
2120,4-64-j18-1,Bus
2121,6-64-A-j18-1,Bus
2122,6-64-B-j18-1,Bus
2123,6-64-j18-1,Bus
2124,12-64-j18-1,Bus
2125,79-64-A-j18-1,Bus
2126,79-64-j18-1,Bus
2127,13-640-j18-1,Bus
2128,24-641-j18-1,Bus
2129,30-64-Y-j18-1,Bus
2130,66-64-Y-j18-1,Regionalzug
2131,80-64-Y-j18-1,RegioExpress
2132,4-65-j18-1,Bus
2133,6-65-j18-1,Bus
2134,12-65-j18-1,Bus
2135,16-650-j18-1,Bus
2136,23-650-j18-1,Bus
2137,79-650-j18-1,Bus
2138,80-650-j18-1,RegioExpress
2139,24-651-j18-1,Bus
2140,24-652-j18-1,Bus
2141,24-653-j18-1,Bus
2142,24-655-j18-1,Bus
2143,30-65-Y-j18-1,Bus
2144,66-65-Y-j18-1,Regionalzug
2145,80-65-Y-j18-1,RegioExpress
2146,6-66-j18-1,Bus
2147,12-66-j18-1,Bus
2148,79-66-j18-1,Bus
2149,23-660-j18-1,Bus
2150,23-661-j18-1,Bus
2151,25-661-j18-1,Bus
2152,23-662-j18-1,Bus
2153,23-665-j18-1,Bus
2154,26-665-j18-1,Bus
2155,30-66-Y-j18-1,Bus
2156,66-66-Y-j18-1,Regionalzug
2157,80-66-Y-j18-1,RegioExpress
2158,6-67-j18-1,Bus
2159,19-67-j18-1,Bus
2160,17-670-j18-1,Bus
2161,23-670-j18-1,Bus
2162,26-670-j18-1,Bus
2163,23-675-j18-1,Bus
2164,26-675-j18-1,Bus
2165,26-676-j18-1,Bus
2166,26-677-j18-1,Bus
2167,30-67-Y-j18-1,Bus
2168,66-67-Y-j18-1,Regionalzug
2169,80-67-Y-j18-1,RegioExpress
2170,4-68-j18-1,Bus
2171,19-68-j18-1,Bus
2172,23-680-j18-1,Bus
2173,26-680-j18-1,Bus
2174,22-681-j18-1,Bus
2175,24-681-j18-1,Bus
2176,23-683-j18-1,Bus
2177,23-684-j18-1,Bus
2178,23-685-j18-1,Bus
2179,23-686-j18-1,Bus
2180,30-68-Y-j18-1,Bus
2181,66-68-Y-j18-1,Regionalzug
2182,80-68-Y-j18-1,RegioExpress
2183,19-69-j18-1,Bus
2184,23-690-j18-1,Bus
2185,30-69-Y-j18-1,Bus
2186,66-69-Y-j18-1,Regionalzug
2187,80-69-Y-j18-1,RegioExpress
2188,30-6-Y-j18-1,Bus
2189,33-6-Y-j18-1,Bus
2190,40-6-Y-j18-1,Eurocity
2191,42-6-Y-j18-1,Intercity
2192,57-6-Y-j18-1,TGV
2193,59-6-Y-j18-1,InterRegio
2194,66-6-Y-j18-1,Regionalzug
2195,68-6-Y-j18-1,S-Bahn
2196,69-6-Y-j18-1,S-Bahn
2197,72-6-Y-j18-1,S-Bahn
2198,74-6-Y-j18-1,RegioExpress
2199,76-6-Y-j18-1,Schnellzug
2200,77-6-Y-j18-1,RegioExpress
2201,78-6-Y-j18-1,RegioExpress
2202,79-6-Y-j18-1,RegioExpress
2203,80-6-Y-j18-1,RegioExpress
2204,1-7-A-j18-1,Bus
2205,1-7-j18-1,Bus
2206,6-7-A-j18-1,Bus
2207,6-7-B-j18-1,Bus
2208,6-7-D-j18-1,S-Bahn
2209,6-7-j18-1,S-Bahn
2210,8-7-j18-1,Bus
2211,11-7-j18-1,Bus
2212,12-7-A-j18-1,Bus
2213,12-7-j18-1,S-Bahn
2214,16-7-j18-1,Bus
2215,18-7-j18-1,Bus
2216,19-7-A-j18-1,Bus
2217,19-7-j18-1,Bus
2218,20-7-A-j18-1,Bus
2219,20-7-B-j18-1,Bus
2220,20-7-j18-1,Bus
2221,21-7-j18-1,S-Bahn
2222,23-7-j18-1,S-Bahn
2223,25-7-j18-1,Bus
2224,26-7-A-j18-1,S-Bahn
2225,26-7-j18-1,S-Bahn
2226,79-7-A-j18-1,Bus
2227,79-7-B-j18-1,Bus
2228,79-7-j18-1,Bus
2229,4-70-j18-1,Bus
2230,6-70-j18-1,Bus
2231,12-70-A-j18-1,Bus
2232,12-70-j18-1,InterRegio
2233,25-70-j18-1,InterRegio
2234,26-70-j18-1,InterRegio
2235,59-700-j18-1,InterRegio
2236,11-701-j18-1,Bus
2237,16-701-j18-1,Bus
2238,23-701-j18-1,Bus
2239,11-702-j18-1,Bus
2240,16-702-B-j18-1,Bus
2241,16-702-j18-1,Bus
2242,23-702-j18-1,Bus
2243,16-703-B-j18-1,Bus
2244,16-703-j18-1,Bus
2245,23-703-j18-1,Bus
2246,79-703-j18-1,Bus
2247,16-704-A-j18-1,Bus
2248,23-704-j18-1,Bus
2249,11-705-j18-1,Bus
2250,16-705-j18-1,Bus
2251,23-705-j18-1,Bus
2252,11-706-j18-1,Bus
2253,16-706-A-j18-1,Bus
2254,16-706-j18-1,Bus
2255,30-70-Y-j18-1,Bus
2256,66-70-Y-j18-1,Regionalzug
2257,80-70-Y-j18-1,RegioExpress
2258,4-71-j18-1,Bus
2259,6-71-j18-1,Bus
2260,7-71-j18-1,Bus
2261,12-71-j18-1,Bus
2262,11-711-j18-1,Bus
2263,11-712-j18-1,Bus
2264,11-713-j18-1,Bus
2265,26-717-j18-1,Bus
2266,30-71-Y-j18-1,Bus
2267,66-71-Y-j18-1,Regionalzug
2268,80-71-Y-j18-1,RegioExpress
2269,4-72-j18-1,Bus
2270,6-72-j18-1,Bus
2271,7-72-j18-1,Bus
2272,12-72-j18-1,Bus
2273,23-720-j18-1,Bus
2274,23-721-j18-1,Bus
2275,16-722-A-j18-1,Bus
2276,16-722-j18-1,Bus
2277,23-722-j18-1,Bus
2278,23-723-j18-1,Bus
2279,23-724-j18-1,Bus
2280,16-725-j18-1,Bus
2281,23-725-j18-1,Bus
2282,16-726-j18-1,Bus
2283,23-726-j18-1,Bus
2284,16-727-j18-1,Bus
2285,16-728-j18-1,Bus
2286,23-728-j18-1,Bus
2287,16-729-j18-1,Bus
2288,30-72-Y-j18-1,Bus
2289,66-72-Y-j18-1,Regionalzug
2290,80-72-Y-j18-1,RegioExpress
2291,6-73-j18-1,Bus
2292,7-73-j18-1,Bus
2293,12-73-j18-1,Bus
2294,19-73-j18-1,Bus
2295,16-730-j18-1,Bus
2296,23-730-j18-1,Bus
2297,79-731-2-j18-1,Bus
2298,16-732-A-j18-1,Bus
2299,16-732-j18-1,Bus
2300,16-733-A-j18-1,Bus
2301,16-733-j18-1,Bus
2302,23-733-j18-1,Bus
2303,21-734-j18-1,Bus
2304,21-735-A-j18-1,Bus
2305,21-735-j18-1,Bus
2306,23-735-j18-1,Bus
2307,10-736-j18-1,Bus
2308,16-737-j18-1,Bus
2309,16-738-j18-1,Bus
2310,30-73-Y-j18-1,Bus
2311,66-73-Y-j18-1,Regionalzug
2312,80-73-Y-j18-1,RegioExpress
2313,6-74-j18-1,Bus
2314,7-74-j18-1,Bus
2315,16-740-j18-1,Bus
2316,16-741-j18-1,Bus
2317,23-742-j18-1,Bus
2318,23-743-j18-1,Bus
2319,16-745-j18-1,Bus
2320,30-74-Y-j18-1,Bus
2321,66-74-Y-j18-1,Regionalzug
2322,80-74-Y-j18-1,RegioExpress
2323,4-75-j18-1,Bus
2324,6-75-j18-1,Bus
2325,7-75-j18-1,Bus
2326,21-75-j18-1,InterRegio
2327,23-75-j18-1,Bus
2328,16-750-j18-1,Bus
2329,23-750-j18-1,Bus
2330,16-751-j18-1,Bus
2331,30-75-Y-j18-1,Bus
2332,66-75-Y-j18-1,Regionalzug
2333,80-75-Y-j18-1,RegioExpress
2334,4-76-j18-1,Bus
2335,7-76-j18-1,Bus
2336,23-760-j18-1,Bus
2337,16-761-j18-1,Bus
2338,16-765-j18-1,Bus
2339,23-765-j18-1,Bus
2340,16-766-j18-1,Bus
2341,16-767-j18-1,Bus
2342,16-768-j18-1,Bus
2343,30-76-Y-j18-1,Bus
2344,66-76-Y-j18-1,Regionalzug
2345,80-76-Y-j18-1,RegioExpress
2346,7-77-j18-1,Bus
2347,16-770-j18-1,Bus
2348,16-771-j18-1,Bus
2349,16-772-j18-1,Bus
2350,30-77-Y-j18-1,Bus
2351,66-77-Y-j18-1,Regionalzug
2352,80-77-Y-j18-1,RegioExpress
2353,4-78-j18-1,Bus
2354,7-78-j18-1,Bus
2355,79-780-j18-1,Bus
2356,6-781-j18-1,Bus
2357,79-782-j18-1,Bus
2358,30-78-Y-j18-1,Bus
2359,66-78-Y-j18-1,Regionalzug
2360,80-78-Y-j18-1,RegioExpress
2361,6-79-j18-1,Bus
2362,16-790-j18-1,Bus
2363,2-791-j18-1,Bus
2364,6-791-j18-1,Bus
2365,23-791-j18-1,Bus
2366,6-792-j18-1,Bus
2367,16-792-j18-1,Bus
2368,23-792-j18-1,Bus
2369,6-793-j18-1,Bus
2370,6-795-j18-1,Bus
2371,30-79-Y-j18-1,Bus
2372,66-79-Y-j18-1,Regionalzug
2373,80-79-Y-j18-1,RegioExpress
2374,30-7-Y-j18-1,Bus
2375,33-7-Y-j18-1,Bus
2376,40-7-Y-j18-1,Eurocity
2377,42-7-Y-j18-1,Intercity
2378,57-7-Y-j18-1,TGV
2379,59-7-Y-j18-1,InterRegio
2380,66-7-Y-j18-1,Regionalzug
2381,68-7-Y-j18-1,S-Bahn
2382,69-7-Y-j18-1,S-Bahn
2383,72-7-Y-j18-1,S-Bahn
2384,76-7-Y-j18-1,Schnellzug
2385,77-7-Y-j18-1,RegioExpress
2386,78-7-Y-j18-1,RegioExpress
2387,79-7-Y-j18-1,RegioExpress
2388,80-7-Y-j18-1,RegioExpress
2389,6-8-A-j18-1,Bus
2390,6-8-C-j18-1,RegioExpress
2391,6-8-D-j18-1,S-Bahn
2392,6-8-j18-1,Intercity
2393,8-8-j18-1,Bus
2394,11-8-j18-1,Bus
2395,12-8-B-j18-1,S-Bahn
2396,12-8-C-j18-1,Bus
2397,12-8-D-j18-1,Bus
2398,12-8-j18-1,Bus
2399,16-8-j18-1,S-Bahn
2400,17-8-j18-1,Bus
2401,19-8-j18-1,Bus
2402,20-8-A-j18-1,Bus
2403,20-8-B-j18-1,Bus
2404,20-8-j18-1,Bus
2405,21-8-A-j18-1,S-Bahn
2406,21-8-B-j18-1,Intercity
2407,21-8-j18-1,S-Bahn
2408,23-8-j18-1,S-Bahn
2409,26-8-A-j18-1,S-Bahn
2410,26-8-j18-1,S-Bahn
2411,79-8-A-j18-1,Bus
2412,79-8-B-j18-1,Bus
